rule_type,decision_bar,threshold_a,threshold_b,window,trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R
COMBINED,2,1.0,-0.25,3,38,0.34210526315789475,-0.22413684210526313,-8.517199999999999,0.5871449345613186,-8.29
COMBINED,2,1.0,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,2,1.0,-0.25,5,43,0.4186046511627907,0.037693023255813966,1.6208000000000007,1.1060732984293193,-6.1724
COMBINED,2,1.0,-0.25,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,2,1.0,-0.25,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,2,1.0,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,2,1.0,-0.25,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,2,1.0,-0.25,10,41,0.5365853658536586,0.31194146341463425,12.789600000000004,2.031119997420104,-2.7176
COMBINED,2,1.0,-0.25,11,35,0.2857142857142857,-0.3715428571428571,-13.004,0.3726965750120598,-13.820799999999995
COMBINED,2,1.0,-0.25,12,43,0.4883720930232558,0.06304186046511631,2.710800000000001,1.1287986772335936,-4.360799999999999
COMBINED,2,1.0,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.25,14,44,0.5681818181818182,0.32969090909090915,14.506400000000003,1.783977172009771,-3.131999999999998
COMBINED,2,1.0,-0.25,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,2,1.0,-0.25,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,2,1.0,-0.25,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,2,1.0,-0.25,18,20,0.35,-0.20990000000000003,-4.198,0.6417232785989827,-8.936
COMBINED,2,1.0,-0.25,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,2,1.0,-0.25,20,71,0.4225352112676056,0.04151549295774652,2.947600000000003,1.0761842731013374,-5.4016
COMBINED,2,1.0,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.25,22,17,0.29411764705882354,-0.19557647058823524,-3.3247999999999993,0.702420163253616,-6.352799999999999
COMBINED,2,1.0,-0.5,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,2,1.0,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.5,3,38,0.34210526315789475,-0.22413684210526313,-8.517199999999999,0.5871449345613186,-8.29
COMBINED,2,1.0,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,2,1.0,-0.5,5,43,0.4186046511627907,0.037693023255813966,1.6208000000000007,1.1060732984293193,-6.1724
COMBINED,2,1.0,-0.5,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,2,1.0,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,2,1.0,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,2,1.0,-0.5,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,2,1.0,-0.5,10,41,0.5365853658536586,0.31194146341463425,12.789600000000004,2.031119997420104,-2.7176
COMBINED,2,1.0,-0.5,11,35,0.2857142857142857,-0.3715428571428571,-13.004,0.3726965750120598,-13.820799999999995
COMBINED,2,1.0,-0.5,12,43,0.4883720930232558,0.06304186046511631,2.710800000000001,1.1287986772335936,-4.360799999999999
COMBINED,2,1.0,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.5,14,44,0.5681818181818182,0.32969090909090915,14.506400000000003,1.783977172009771,-3.131999999999998
COMBINED,2,1.0,-0.5,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,2,1.0,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,2,1.0,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,2,1.0,-0.5,18,20,0.35,-0.2354,-4.708,0.6149568175870191,-9.446
COMBINED,2,1.0,-0.5,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,2,1.0,-0.5,20,71,0.4225352112676056,0.04151549295774652,2.947600000000003,1.0761842731013374,-5.4016
COMBINED,2,1.0,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.5,22,17,0.29411764705882354,-0.19557647058823524,-3.3247999999999993,0.702420163253616,-6.352799999999999
COMBINED,2,1.0,-0.75,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,2,1.0,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.75,3,38,0.34210526315789475,-0.22413684210526313,-8.517199999999999,0.5871449345613186,-8.29
COMBINED,2,1.0,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,2,1.0,-0.75,5,43,0.4186046511627907,0.037693023255813966,1.6208000000000007,1.1060732984293193,-6.1724
COMBINED,2,1.0,-0.75,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,2,1.0,-0.75,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,2,1.0,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,2,1.0,-0.75,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,2,1.0,-0.75,10,41,0.5365853658536586,0.30560000000000004,12.529600000000002,1.9894184907925079,-2.7176
COMBINED,2,1.0,-0.75,11,35,0.2857142857142857,-0.3715428571428571,-13.004,0.3726965750120598,-13.820799999999995
COMBINED,2,1.0,-0.75,12,43,0.4883720930232558,0.06304186046511631,2.710800000000001,1.1287986772335936,-4.360799999999999
COMBINED,2,1.0,-0.75,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.75,14,44,0.5681818181818182,0.32969090909090915,14.506400000000003,1.783977172009771,-3.131999999999998
COMBINED,2,1.0,-0.75,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,2,1.0,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,2,1.0,-0.75,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,2,1.0,-0.75,18,20,0.35,-0.2354,-4.708,0.6149568175870191,-9.446
COMBINED,2,1.0,-0.75,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,2,1.0,-0.75,20,71,0.4225352112676056,0.03771267605633808,2.6776000000000035,1.0687261937762442,-5.4016
COMBINED,2,1.0,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,2,1.0,-0.75,22,17,0.29411764705882354,-0.21616470588235293,-3.6748,0.6810844586385254,-6.7028
COMBINED,3,0.25,0.0,1,43,0.32558139534883723,0.03606511627906979,1.550800000000001,1.1209898889027587,-3.7927999999999993
COMBINED,3,0.25,0.0,2,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
COMBINED,3,0.25,0.0,3,38,0.18421052631578946,-0.2051894736842105,-7.797199999999999,0.5301872695283314,-6.982799999999999
COMBINED,3,0.25,0.0,4,1,0.0,-0.3644,-0.3644,0.0,0.0
COMBINED,3,0.25,0.0,5,43,0.27906976744186046,0.005367441860465133,0.23080000000000073,1.0203591969231858,-4.2912
COMBINED,3,0.25,0.0,6,69,0.391304347826087,0.12777391304347827,8.8164,1.4976855510646467,-5.647999999999998
COMBINED,3,0.25,0.0,7,3,0.3333333333333333,-0.20773333333333333,-0.6232,0.3066310636404095,-0.8988
COMBINED,3,0.25,0.0,8,6,0.6666666666666666,0.6189333333333332,3.7135999999999996,9.094158674803838,-0.1943999999999999
COMBINED,3,0.25,0.0,9,40,0.2,-0.21589999999999998,-8.636,0.48444253408792404,-12.616399999999995
COMBINED,3,0.25,0.0,10,41,0.4634146341463415,0.2631609756097561,10.7896,1.9993331357439241,-1.9488000000000003
COMBINED,3,0.25,0.0,11,35,0.17142857142857143,-0.22839999999999994,-7.993999999999998,0.4243785823324405,-8.380799999999999
COMBINED,3,0.25,0.0,12,43,0.3023255813953488,-0.15928372093023252,-6.849199999999999,0.6686726006191952,-6.8431999999999995
COMBINED,3,0.25,0.0,13,1,0.0,-0.38439999999999996,-0.38439999999999996,0.0,0.0
COMBINED,3,0.25,0.0,14,44,0.5,0.35923636363636363,15.8064,2.156554570199315,-3.249600000000001
COMBINED,3,0.25,0.0,15,5,0.2,-0.20839999999999997,-1.0419999999999998,0.6207599359440967,-1.1088
COMBINED,3,0.25,0.0,16,8,0.625,0.43810000000000004,3.5048000000000004,2.987749546279492,-1.7632000000000003
COMBINED,3,0.25,0.0,17,5,0.6,0.7976,3.988,4.532955350815024,-1.0444
COMBINED,3,0.25,0.0,18,20,0.25,-0.1044,-2.088,0.7545262167881495,-6.726000000000001
COMBINED,3,0.25,0.0,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
COMBINED,3,0.25,0.0,20,71,0.30985915492957744,-0.022709859154929554,-1.6123999999999983,0.9532848914693648,-8.678799999999995
COMBINED,3,0.25,0.0,21,1,0.0,-0.0744,-0.0744,0.0,0.0
COMBINED,3,0.25,0.0,22,17,0.17647058823529413,-0.22028235294117646,-3.7447999999999997,0.5422900166226654,-4.096
COMBINED,3,0.25,-0.25,1,43,0.4186046511627907,0.09653023255813954,4.1508,1.2848867536032942,-3.3984000000000005
COMBINED,3,0.25,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.25,3,38,0.3157894736842105,-0.1538736842105263,-5.847199999999999,0.6669097206398397,-7.18
COMBINED,3,0.25,-0.25,4,1,0.0,-0.3644,-0.3644,0.0,0.0
COMBINED,3,0.25,-0.25,5,43,0.3953488372093023,0.042111627906976756,1.8108000000000004,1.1352918322823586,-5.8116
COMBINED,3,0.25,-0.25,6,69,0.4927536231884058,0.21081739130434782,14.5464,1.750046406104981,-4.526800000000003
COMBINED,3,0.25,-0.25,7,3,0.3333333333333333,-0.20773333333333333,-0.6232,0.3066310636404095,-0.8988
COMBINED,3,0.25,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,3,0.25,-0.25,9,40,0.25,-0.2399,-9.596,0.5087036657792341,-12.656399999999998
COMBINED,3,0.25,-0.25,10,41,0.5121951219512195,0.28950243902439027,11.8696,2.021656050955414,-1.9488000000000003
COMBINED,3,0.25,-0.25,11,35,0.22857142857142856,-0.41354285714285705,-14.473999999999997,0.313664125033193,-15.290799999999997
COMBINED,3,0.25,-0.25,12,43,0.37209302325581395,-0.06788837209302327,-2.9192000000000005,0.8586261671380417,-4.6752
COMBINED,3,0.25,-0.25,13,1,0.0,-0.38439999999999996,-0.38439999999999996,0.0,0.0
COMBINED,3,0.25,-0.25,14,44,0.5454545454545454,0.40650909090909093,17.886400000000002,2.1925856780904125,-2.8119999999999976
COMBINED,3,0.25,-0.25,15,5,0.4,0.14560000000000003,0.7280000000000002,1.2713178294573644,-1.0444
COMBINED,3,0.25,-0.25,16,8,0.625,0.33935000000000004,2.7148000000000003,2.0632931223562587,-2.5531999999999995
COMBINED,3,0.25,-0.25,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,3,0.25,-0.25,18,20,0.35,-0.12789999999999999,-2.558,0.7461596475211368,-7.296
COMBINED,3,0.25,-0.25,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
COMBINED,3,0.25,-0.25,20,71,0.38028169014084506,0.03968450704225353,2.8176000000000005,1.077955710001217,-8.5316
COMBINED,3,0.25,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.25,22,17,0.17647058823529413,-0.26792941176470586,-4.554799999999999,0.49343832020997375,-4.905999999999999
COMBINED,3,0.25,-0.5,1,43,0.5348837209302325,0.19513488372093024,8.3908,1.671371419427108,-2.4975999999999985
COMBINED,3,0.25,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.5,3,38,0.3157894736842105,-0.23939999999999997,-9.097199999999999,0.5627271154178924,-9.139999999999999
COMBINED,3,0.25,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,3,0.25,-0.5,5,43,0.4186046511627907,0.03536744186046515,1.5208000000000015,1.09888166449935,-6.121600000000001
COMBINED,3,0.25,-0.5,6,69,0.5507246376811594,0.2098028985507246,14.476399999999996,1.6917768942579714,-4.339600000000001
COMBINED,3,0.25,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,3,0.25,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,3,0.25,-0.5,9,40,0.3,-0.22565,-9.026,0.5698463532730946,-12.086399999999998
COMBINED,3,0.25,-0.5,10,41,0.5365853658536586,0.33560000000000006,13.759600000000002,2.2034354883851104,-1.9488000000000003
COMBINED,3,0.25,-0.5,11,35,0.2571428571428571,-0.40611428571428565,-14.213999999999997,0.33468761116623924,-15.030799999999997
COMBINED,3,0.25,-0.5,12,43,0.4418604651162791,0.004669767441860475,0.20080000000000042,1.0089820894988282,-4.7552
COMBINED,3,0.25,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.5,14,44,0.5454545454545454,0.3296909090909091,14.506400000000001,1.7893350745456524,-3.1431999999999984
COMBINED,3,0.25,-0.5,15,5,0.4,0.14560000000000003,0.7280000000000002,1.2713178294573644,-1.0444
COMBINED,3,0.25,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,3,0.25,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,3,0.25,-0.5,18,20,0.35,-0.19590000000000002,-3.918,0.6574336376036093,-8.655999999999999
COMBINED,3,0.25,-0.5,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
COMBINED,3,0.25,-0.5,20,71,0.4225352112676056,0.05588169014084511,3.967600000000003,1.1053240740740735,-5.6516
COMBINED,3,0.25,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.5,22,17,0.29411764705882354,-0.22263529411764707,-3.7848,0.6746441097586136,-6.7828
COMBINED,3,0.25,-0.75,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,3,0.25,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.75,3,38,0.34210526315789475,-0.2154526315789474,-8.1872,0.5966896551724139,-8.229999999999999
COMBINED,3,0.25,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,3,0.25,-0.75,5,43,0.4186046511627907,0.03118139534883723,1.3408000000000009,1.0861696658097688,-6.0524000000000004
COMBINED,3,0.25,-0.75,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,3,0.25,-0.75,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,3,0.25,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,3,0.25,-0.75,9,40,0.3,-0.2529,-10.116,0.54170668502981,-13.176399999999997
COMBINED,3,0.25,-0.75,10,41,0.5365853658536586,0.31291707317073175,12.829600000000003,2.037691287327316,-2.717599999999999
COMBINED,3,0.25,-0.75,11,35,0.2857142857142857,-0.3778285714285714,-13.223999999999998,0.368782816229117,-14.040799999999994
COMBINED,3,0.25,-0.75,12,43,0.4883720930232558,0.03885581395348842,1.670800000000002,1.0756469927739645,-4.8452
COMBINED,3,0.25,-0.75,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.75,14,44,0.5681818181818182,0.3353727272727273,14.756400000000003,1.8084103957575492,-3.1431999999999984
COMBINED,3,0.25,-0.75,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,3,0.25,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,3,0.25,-0.75,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,3,0.25,-0.75,18,20,0.35,-0.2354,-4.708,0.6149568175870191,-9.446
COMBINED,3,0.25,-0.75,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
COMBINED,3,0.25,-0.75,20,71,0.4225352112676056,0.03376901408450707,2.397600000000002,1.0611002945943462,-5.5916
COMBINED,3,0.25,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.25,-0.75,22,17,0.29411764705882354,-0.23910588235294117,-4.0648,0.6587871868914109,-6.7828
COMBINED,3,0.5,0.0,1,43,0.4186046511627907,0.08932093023255815,3.8408,1.2665371269951422,-3.398400000000001
COMBINED,3,0.5,0.0,2,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
COMBINED,3,0.5,0.0,3,38,0.3157894736842105,-0.19045263157894737,-7.2372000000000005,0.6179768163678977,-7.280000000000001
COMBINED,3,0.5,0.0,4,1,0.0,-0.3644,-0.3644,0.0,0.0
COMBINED,3,0.5,0.0,5,43,0.4186046511627907,0.09513488372093025,4.090800000000001,1.3193442622950817,-4.9416
COMBINED,3,0.5,0.0,6,69,0.5362318840579711,0.20777391304347825,14.3364,1.721844034479981,-4.339600000000001
COMBINED,3,0.5,0.0,7,3,0.3333333333333333,-0.2044,-0.6132,0.3100810081008101,-0.8888
COMBINED,3,0.5,0.0,8,6,0.6666666666666666,0.6189333333333332,3.7135999999999996,9.094158674803838,-0.1943999999999999
COMBINED,3,0.5,0.0,9,40,0.25,-0.25539999999999996,-10.216,0.49803459119496857,-13.276399999999999
COMBINED,3,0.5,0.0,10,41,0.5121951219512195,0.3126731707317073,12.8196,2.2016872890888637,-1.9488000000000003
COMBINED,3,0.5,0.0,11,35,0.2571428571428571,-0.2824,-9.883999999999999,0.41976236321795907,-10.7008
COMBINED,3,0.5,0.0,12,43,0.3488372093023256,-0.14137674418604648,-6.079199999999999,0.7249629012993594,-6.2232
COMBINED,3,0.5,0.0,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,0.0,14,44,0.5227272727272727,0.36923636363636364,16.2464,2.0879965712142727,-2.8208
COMBINED,3,0.5,0.0,15,5,0.4,0.14560000000000003,0.7280000000000002,1.2713178294573644,-1.0444
COMBINED,3,0.5,0.0,16,8,0.625,0.33935000000000004,2.7148000000000003,2.0632931223562587,-2.5531999999999995
COMBINED,3,0.5,0.0,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,3,0.5,0.0,18,20,0.3,-0.09939999999999997,-1.9879999999999995,0.7642203140566439,-6.726000000000001
COMBINED,3,0.5,0.0,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
COMBINED,3,0.5,0.0,20,71,0.352112676056338,0.022360563380281678,1.5875999999999992,1.0449205486893927,-8.5316
COMBINED,3,0.5,0.0,21,1,0.0,-0.0744,-0.0744,0.0,0.0
COMBINED,3,0.5,0.0,22,17,0.29411764705882354,-0.12851764705882351,-2.1847999999999996,0.7822342715891876,-5.302
COMBINED,3,0.5,-0.25,1,43,0.4418604651162791,0.10839069767441861,4.6608,1.327634686761894,-3.3984000000000005
COMBINED,3,0.5,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,-0.25,3,38,0.3157894736842105,-0.19045263157894737,-7.2372000000000005,0.6179768163678977,-7.280000000000001
COMBINED,3,0.5,-0.25,4,1,0.0,-0.3644,-0.3644,0.0,0.0
COMBINED,3,0.5,-0.25,5,43,0.4186046511627907,0.07211162790697678,3.1008000000000018,1.224695652173913,-5.8116
COMBINED,3,0.5,-0.25,6,69,0.5507246376811594,0.22893333333333335,15.796400000000002,1.8056756977313535,-4.339599999999997
COMBINED,3,0.5,-0.25,7,3,0.3333333333333333,-0.2044,-0.6132,0.3100810081008101,-0.8888
COMBINED,3,0.5,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,3,0.5,-0.25,9,40,0.275,-0.2714,-10.856,0.4856828819951108,-13.9164
COMBINED,3,0.5,-0.25,10,41,0.5121951219512195,0.28950243902439027,11.8696,2.021656050955414,-1.9488000000000003
COMBINED,3,0.5,-0.25,11,35,0.2571428571428571,-0.39897142857142853,-13.963999999999999,0.33865039972720046,-14.780799999999997
COMBINED,3,0.5,-0.25,12,43,0.37209302325581395,-0.09556279069767441,-4.1091999999999995,0.8118394783596168,-5.3751999999999995
COMBINED,3,0.5,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,-0.25,14,44,0.5454545454545454,0.3746909090909091,16.4864,2.0053909013294304,-2.8119999999999976
COMBINED,3,0.5,-0.25,15,5,0.4,0.14560000000000003,0.7280000000000002,1.2713178294573644,-1.0444
COMBINED,3,0.5,-0.25,16,8,0.625,0.33935000000000004,2.7148000000000003,2.0632931223562587,-2.5531999999999995
COMBINED,3,0.5,-0.25,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,3,0.5,-0.25,18,20,0.35,-0.12789999999999999,-2.558,0.7461596475211368,-7.296
COMBINED,3,0.5,-0.25,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
COMBINED,3,0.5,-0.25,20,71,0.38028169014084506,0.03024788732394367,2.1476000000000006,1.0583371362757237,-8.5316
COMBINED,3,0.5,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,-0.25,22,17,0.29411764705882354,-0.17910588235294117,-3.0448,0.7204759106933021,-6.0428
COMBINED,3,0.5,-0.5,1,43,0.5348837209302325,0.19513488372093024,8.3908,1.671371419427108,-2.4975999999999985
COMBINED,3,0.5,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,-0.5,3,38,0.3157894736842105,-0.23939999999999997,-9.097199999999999,0.5627271154178924,-9.139999999999999
COMBINED,3,0.5,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,3,0.5,-0.5,5,43,0.4186046511627907,0.03536744186046515,1.5208000000000015,1.09888166449935,-6.121600000000001
COMBINED,3,0.5,-0.5,6,69,0.5507246376811594,0.2098028985507246,14.476399999999996,1.6917768942579714,-4.339600000000001
COMBINED,3,0.5,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,3,0.5,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,3,0.5,-0.5,9,40,0.3,-0.22565,-9.026,0.5698463532730946,-12.086399999999998
COMBINED,3,0.5,-0.5,10,41,0.5365853658536586,0.33560000000000006,13.759600000000002,2.2034354883851104,-1.9488000000000003
COMBINED,3,0.5,-0.5,11,35,0.2571428571428571,-0.40611428571428565,-14.213999999999997,0.33468761116623924,-15.030799999999997
COMBINED,3,0.5,-0.5,12,43,0.4418604651162791,0.004669767441860475,0.20080000000000042,1.0089820894988282,-4.7552
COMBINED,3,0.5,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,-0.5,14,44,0.5454545454545454,0.3296909090909091,14.506400000000001,1.7893350745456524,-3.1431999999999984
COMBINED,3,0.5,-0.5,15,5,0.4,0.14560000000000003,0.7280000000000002,1.2713178294573644,-1.0444
COMBINED,3,0.5,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,3,0.5,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,3,0.5,-0.5,18,20,0.35,-0.19590000000000002,-3.918,0.6574336376036093,-8.655999999999999
COMBINED,3,0.5,-0.5,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
COMBINED,3,0.5,-0.5,20,71,0.4225352112676056,0.05588169014084511,3.967600000000003,1.1053240740740735,-5.6516
COMBINED,3,0.5,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,-0.5,22,17,0.29411764705882354,-0.22263529411764707,-3.7848,0.6746441097586136,-6.7828
COMBINED,3,0.5,-0.75,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,3,0.5,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,3,0.5,-0.75,3,38,0.34210526315789475,-0.2154526315789474,-8.1872,0.5966896551724139,-8.229999999999999
COMBINED,3,0.5,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,3,0.5,-0.75,5,43,0.4186046511627907,0.03118139534883723,1.3408000000000009,1.0861696658097688,-6.0524000000000004
COMBINED,3,0.5,-0.75,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,3,0.5,-0.75,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,3,0.5,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,3,0.5,-0.75,9,40,0.3,-0.2529,-10.116,0.54170668502981,-13.176399999999997
COMBINED,3,0.5,-0.75,10,41,0.5365853658536586,0.31291707317073175,12.829600000000003,2.037691287327316,-2.717599999999999
COMBINED,3,0.5,-0.75,11,35,0.2857142857142857,-0.3778285714285714,-13.223999999999998,0.368782816229117,-14.040799999999994
