side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,breakeven_wr,wr_edge_vs_breakeven,wr_ge_50,positive_expectancy,sufficient_sample,candidate,research_score
SHORT,1,0-20,2.0,2700,5.0,5.0,1.0,30,0.4159259259259259,-0.16814814814814816,0.5,-0.08407407407407408,False,False,True,False,0.1365
LONG,1,40-60,2.0,2570,10.0,5.0,2.0,30,0.3155642023346303,-0.05330739299610909,0.3333333333333333,-0.01776913099870303,False,False,True,False,0.1364591439688715
LONG,1,20-40,1.5,5554,5.0,5.0,1.0,20,0.4157364061937342,-0.1685271876125316,0.5,-0.0842635938062658,False,False,True,False,0.13624414836154117
LONG,1,40-60,1.5,5617,5.0,5.0,1.0,20,0.4157023322058038,-0.1685953355883924,0.5,-0.08429766779419617,False,False,True,False,0.13619814847783518
SHORT,1,20-40,3.5,130,30.0,15.0,2.0,10,0.3153846153846154,-0.05384615384615388,0.3333333333333333,-0.01794871794871794,False,False,True,False,0.13615384615384615
LONG,0,0-20,2.5,1085,5.0,5.0,1.0,10,0.4156682027649769,-0.16866359447004614,0.5,-0.0843317972350231,False,False,True,False,0.13615207373271884
SHORT,0,60-80,1.5,11293,15.0,10.0,1.5,30,0.3580979367749933,-0.10475515806251678,0.4,-0.041902063225006725,False,False,True,False,0.13609935358186478
SHORT,1,0-20,3.0,352,20.0,10.0,2.0,30,0.3153409090909091,-0.053977272727272596,0.3333333333333333,-0.0179924242424242,False,False,True,False,0.13607954545454554
SHORT,1,0-20,2.5,930,15.0,10.0,1.5,20,0.3580645161290323,-0.10483870967741926,0.4,-0.04193548387096774,False,False,True,False,0.13604838709677425
LONG,2,80-100,3.5,111,30.0,15.0,2.0,60,0.3153153153153153,-0.05405405405405406,0.3333333333333333,-0.018018018018018,False,False,True,False,0.13603603603603603
LONG,2,80-100,3.5,111,30.0,15.0,2.0,120,0.3153153153153153,-0.05405405405405406,0.3333333333333333,-0.018018018018018,False,False,True,False,0.13603603603603603
LONG,0,0-20,2.5,1085,10.0,5.0,2.0,60,0.3152073732718894,-0.05437788018433176,0.3333333333333333,-0.018125960061443902,False,False,True,False,0.13585253456221202
LONG,0,60-80,2.5,1112,15.0,10.0,1.5,20,0.3579136690647482,-0.10521582733812951,0.4,-0.042086330935251826,False,False,True,False,0.13581834532374099
LONG,0,40-60,2.5,792,5.0,5.0,1.0,30,0.4154040404040404,-0.16919191919191917,0.5,-0.08459595959595961,False,False,True,False,0.13579545454545455
LONG,0,40-60,2.5,792,5.0,5.0,1.0,60,0.4154040404040404,-0.16919191919191917,0.5,-0.08459595959595961,False,False,True,False,0.13579545454545455
LONG,0,40-60,2.5,792,5.0,5.0,1.0,120,0.4154040404040404,-0.16919191919191917,0.5,-0.08459595959595961,False,False,True,False,0.13579545454545455
LONG,2,60-80,2.5,910,5.0,5.0,1.0,10,0.4153846153846154,-0.16923076923076913,0.5,-0.08461538461538459,False,False,True,False,0.1357692307692308
LONG,0,20-40,3.0,236,5.0,5.0,1.0,60,0.4152542372881356,-0.1694915254237288,0.5,-0.0847457627118644,False,False,True,False,0.13559322033898305
LONG,0,20-40,3.0,236,5.0,5.0,1.0,120,0.4152542372881356,-0.1694915254237288,0.5,-0.0847457627118644,False,False,True,False,0.13559322033898305
SHORT,1,20-40,3.0,273,20.0,10.0,2.0,20,0.315018315018315,-0.05494505494505497,0.3333333333333333,-0.018315018315018305,False,False,True,False,0.13553113553113552
SHORT,1,20-40,3.0,273,20.0,10.0,2.0,30,0.315018315018315,-0.05494505494505497,0.3333333333333333,-0.018315018315018305,False,False,True,False,0.13553113553113552
SHORT,1,40-60,2.0,2038,20.0,10.0,2.0,120,0.3150147203140334,-0.0549558390578998,0.3333333333333333,-0.018318613019299934,False,False,True,False,0.13552502453385679
LONG,1,40-60,2.0,2570,5.0,5.0,1.0,10,0.4151750972762646,-0.16964980544747071,0.5,-0.08482490272373538,False,False,True,False,0.13548638132295726
SHORT,1,40-60,3.0,260,15.0,10.0,1.5,20,0.3576923076923077,-0.10576923076923073,0.4,-0.042307692307692324,False,False,True,False,0.13548076923076924
SHORT,0,0-20,2.0,4503,5.0,5.0,1.0,10,0.4150566289140573,-0.16988674217188532,0.5,-0.08494337108594269,False,False,True,False,0.1353264490339774
SHORT,0,60-80,1.5,11293,20.0,10.0,2.0,60,0.3148853271938369,-0.05534401841848935,0.3333333333333333,-0.01844800613949643,False,False,True,False,0.1353050562295227
SHORT,1,40-60,2.5,686,20.0,10.0,2.0,120,0.314868804664723,-0.055393586005831,0.3333333333333333,-0.018464528668610314,False,False,True,False,0.1352769679300291
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,120,0.3574578469520104,-0.10635538261997401,0.4,-0.04254215304798964,False,False,True,False,0.13512321660181584
LONG,2,20-40,2.0,2529,15.0,10.0,1.5,30,0.3574535389482008,-0.106366152629498,0.4,-0.04254646105179921,False,False,True,False,0.13511664689600622
SHORT,1,60-80,1.5,6537,20.0,10.0,2.0,120,0.3146703380755698,-0.05598898577329059,0.3333333333333333,-0.018662995257763493,False,False,True,False,0.13493957472846868
LONG,2,80-100,2.5,944,10.0,5.0,2.0,30,0.3146186440677966,-0.056144067796610186,0.3333333333333333,-0.01871468926553671,False,False,True,False,0.13485169491525423
LONG,2,80-100,2.0,2308,10.0,5.0,2.0,120,0.3145580589254766,-0.05632582322357016,0.3333333333333333,-0.0187752744078567,False,False,True,False,0.13474870017331023
LONG,1,80-100,3.5,213,20.0,10.0,2.0,60,0.3145539906103286,-0.05633802816901412,0.3333333333333333,-0.01877934272300469,False,False,True,False,0.13474178403755868
LONG,1,80-100,3.5,213,20.0,10.0,2.0,120,0.3145539906103286,-0.05633802816901412,0.3333333333333333,-0.01877934272300469,False,False,True,False,0.13474178403755868
SHORT,1,80-100,2.0,3453,30.0,15.0,2.0,60,0.314509122502172,-0.056472632493484,0.3333333333333333,-0.018824210831161314,False,False,True,False,0.13466550825369242
LONG,2,40-60,3.0,322,15.0,10.0,1.5,20,0.3571428571428571,-0.10714285714285732,0.4,-0.04285714285714293,False,False,True,False,0.13464285714285704
LONG,1,0-20,1.5,7283,15.0,10.0,1.5,30,0.3571330495674859,-0.10716737608128513,0.4,-0.042866950432514095,False,False,True,False,0.13462790059041607
SHORT,0,0-20,2.0,4503,10.0,5.0,2.0,120,0.3144570286475683,-0.05662891405729509,0.3333333333333333,-0.01887630468576501,False,False,True,False,0.13457694870086612
SHORT,0,20-40,2.0,3371,10.0,5.0,2.0,60,0.3144467517057253,-0.056659744882824215,0.3333333333333333,-0.018886581627608034,False,False,True,False,0.13455947789973294
SHORT,2,60-80,1.5,5420,20.0,10.0,2.0,60,0.3143911439114391,-0.056826568265682775,0.3333333333333333,-0.01894218942189424,False,False,True,False,0.13446494464944644
SHORT,1,20-40,2.5,703,30.0,15.0,2.0,60,0.3143669985775248,-0.05689900426742556,0.3333333333333333,-0.0189663347558085,False,False,True,False,0.13442389758179218
LONG,1,60-80,2.0,2744,5.0,5.0,1.0,30,0.4143586005830904,-0.17128279883381925,0.5,-0.08564139941690962,False,False,True,False,0.13438411078717202
LONG,1,60-80,2.0,2744,5.0,5.0,1.0,60,0.4143586005830904,-0.17128279883381925,0.5,-0.08564139941690962,False,False,True,False,0.13438411078717202
LONG,1,60-80,2.0,2744,5.0,5.0,1.0,120,0.4143586005830904,-0.17128279883381925,0.5,-0.08564139941690962,False,False,True,False,0.13438411078717202
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,60,0.3569390402075227,-0.1076523994811932,0.4,-0.043060959792477316,False,False,True,False,0.13433203631647214
LONG,2,60-80,2.5,910,10.0,5.0,2.0,30,0.3142857142857143,-0.05714285714285716,0.3333333333333333,-0.019047619047619035,False,False,True,False,0.13428571428571426
LONG,2,60-80,2.5,910,10.0,5.0,2.0,60,0.3142857142857143,-0.05714285714285716,0.3333333333333333,-0.019047619047619035,False,False,True,False,0.13428571428571426
LONG,1,80-100,1.5,8900,30.0,15.0,2.0,60,0.3142696629213483,-0.05719101123595516,0.3333333333333333,-0.019063670411985034,False,False,True,False,0.1342584269662921
SHORT,2,20-40,1.5,5581,5.0,5.0,1.0,120,0.4142626769396165,-0.17147464612076702,0.5,-0.08573732306038351,False,False,True,False,0.13425461386848228
SHORT,0,80-100,1.5,10840,10.0,5.0,2.0,30,0.3142066420664207,-0.05738007380073795,0.3333333333333333,-0.019126691266912632,False,False,True,False,0.13415129151291516
LONG,1,40-60,2.5,990,20.0,10.0,2.0,30,0.3141414141414141,-0.057575757575757724,0.3333333333333333,-0.019191919191919204,False,False,True,False,0.134040404040404
SHORT,2,20-40,1.5,5581,5.0,5.0,1.0,60,0.4140834975810786,-0.17183300483784286,0.5,-0.0859165024189214,False,False,True,False,0.13401272173445608
LONG,2,80-100,2.0,2308,10.0,5.0,2.0,60,0.3141247833622184,-0.057625649913344845,0.3333333333333333,-0.01920854997111493,False,False,True,False,0.13401213171577125
LONG,2,60-80,3.0,312,20.0,10.0,2.0,60,0.3141025641025641,-0.05769230769230771,0.3333333333333333,-0.019230769230769218,False,False,True,False,0.13397435897435897
LONG,1,0-20,2.0,3468,15.0,10.0,1.5,30,0.3566897347174164,-0.1082756632064591,0.4,-0.04331026528258364,False,False,True,False,0.13395184544405997
LONG,1,40-60,1.5,5617,10.0,5.0,2.0,120,0.3140466441160762,-0.05786006765177143,0.3333333333333333,-0.019286689217257125,False,False,True,False,0.13387929499732953
LONG,0,40-60,2.0,3057,30.0,15.0,2.0,60,0.3140333660451423,-0.057899901864573056,0.3333333333333333,-0.019299967288191,False,False,True,False,0.13385672227674195
LONG,2,60-80,1.5,5060,10.0,5.0,2.0,30,0.3140316205533597,-0.057905138339920836,0.3333333333333333,-0.019301712779973612,False,False,True,False,0.1338537549407115
SHORT,0,0-20,1.5,13687,10.0,5.0,2.0,60,0.314020603492365,-0.05793818952290508,0.3333333333333333,-0.019312729840968323,False,False,True,False,0.13383502593702049
LONG,1,60-80,1.5,6118,30.0,15.0,2.0,60,0.3139915004903563,-0.05802549852893113,0.3333333333333333,-0.019341832842977025,False,False,True,False,0.13378555083360572
SHORT,1,0-20,2.5,930,20.0,10.0,2.0,60,0.3139784946236559,-0.058064516129032295,0.3333333333333333,-0.019354838709677413,False,False,True,False,0.13376344086021505
SHORT,2,60-80,2.0,2499,15.0,10.0,1.5,30,0.3565426170468187,-0.10864345738295322,0.4,-0.0434573829531813,False,False,True,False,0.13372749099639855
LONG,1,0-20,3.5,172,30.0,15.0,2.0,120,0.313953488372093,-0.05813953488372092,0.3333333333333333,-0.01937984496124029,False,False,True,False,0.13372093023255816
SHORT,1,60-80,1.5,6537,10.0,5.0,2.0,30,0.3139054612207435,-0.05828361633776957,0.3333333333333333,-0.01942787211258984,False,False,True,False,0.13363928407526393
SHORT,2,20-40,2.5,943,30.0,15.0,2.0,120,0.3138918345705196,-0.05832449628844116,0.3333333333333333,-0.019441498762813703,False,False,True,False,0.13361611876988336
LONG,2,20-40,1.5,5263,15.0,10.0,1.5,30,0.3564506935208056,-0.10887326619798599,0.4,-0.043549306479194416,False,False,True,False,0.13358730761922855
LONG,1,40-60,1.5,5617,10.0,5.0,2.0,60,0.3138686131386861,-0.05839416058394176,0.3333333333333333,-0.019464720194647234,False,False,True,False,0.13357664233576635
LONG,2,80-100,1.5,4658,10.0,5.0,2.0,120,0.3138686131386861,-0.05839416058394176,0.3333333333333333,-0.019464720194647234,False,False,True,False,0.13357664233576635
SHORT,0,20-40,2.0,3371,20.0,10.0,2.0,60,0.3138534559477899,-0.05843963215663028,0.3333333333333333,-0.01947987738554341,False,False,True,False,0.13355087511124286
SHORT,2,0-20,1.5,7338,30.0,15.0,2.0,120,0.3138457345325702,-0.05846279640228935,0.3333333333333333,-0.019487598800763117,False,False,True,False,0.13353774870536936
SHORT,2,20-40,3.0,341,20.0,10.0,2.0,60,0.313782991202346,-0.05865102639296205,0.3333333333333333,-0.01955034213098733,False,False,True,False,0.13343108504398818
SHORT,0,20-40,2.5,784,30.0,15.0,2.0,60,0.3137755102040816,-0.058673469387755195,0.3333333333333333,-0.019557823129251695,False,False,True,False,0.13341836734693874
SHORT,2,40-60,1.5,4669,10.0,5.0,2.0,30,0.3137716855857785,-0.05868494324266449,0.3333333333333333,-0.01956164774755481,False,False,True,False,0.13341186549582346
LONG,1,60-80,2.0,2744,5.0,5.0,1.0,20,0.4136297376093295,-0.1727405247813411,0.5,-0.08637026239067053,False,False,True,False,0.13340014577259476
SHORT,1,80-100,2.5,1208,20.0,10.0,2.0,60,0.3137417218543046,-0.0587748344370862,0.3333333333333333,-0.019591611479028714,False,False,True,False,0.13336092715231784
SHORT,2,20-40,3.5,153,30.0,15.0,2.0,60,0.3137254901960784,-0.05882352941176472,0.3333333333333333,-0.019607843137254888,False,False,True,False,0.13333333333333333
SHORT,1,80-100,4.0,102,30.0,15.0,2.0,30,0.3137254901960784,-0.05882352941176472,0.3333333333333333,-0.019607843137254888,False,False,True,False,0.13333333333333333
SHORT,2,80-100,2.5,730,10.0,5.0,2.0,20,0.3136986301369863,-0.05890410958904113,0.3333333333333333,-0.019634703196347025,False,False,True,False,0.13328767123287671
LONG,2,0-20,3.5,233,15.0,10.0,1.5,20,0.3562231759656652,-0.1094420600858369,0.4,-0.043776824034334805,False,False,True,False,0.13324034334763948
LONG,1,60-80,1.5,6118,20.0,10.0,2.0,30,0.3136645962732919,-0.05900621118012428,0.3333333333333333,-0.019668737060041408,False,False,True,False,0.13322981366459624
SHORT,2,60-80,1.5,5420,10.0,5.0,2.0,120,0.3136531365313653,-0.05904059040590415,0.3333333333333333,-0.01968019680196803,False,False,True,False,0.133210332103321
SHORT,2,80-100,2.5,730,15.0,10.0,1.5,30,0.3561643835616438,-0.10958904109589052,0.4,-0.043835616438356206,False,False,True,False,0.1331506849315068
LONG,1,20-40,3.5,118,20.0,10.0,2.0,10,0.3135593220338983,-0.05932203389830504,0.3333333333333333,-0.019774011299435013,False,False,True,False,0.13305084745762713
LONG,1,80-100,1.5,8900,20.0,10.0,2.0,30,0.3134831460674157,-0.05955056179775298,0.3333333333333333,-0.01985018726591764,False,False,True,False,0.13292134831460667
LONG,0,0-20,1.5,11227,20.0,10.0,2.0,120,0.3134408123274249,-0.05967756301772542,0.3333333333333333,-0.019892521005908437,False,False,True,False,0.13284938095662227
LONG,2,40-60,2.0,2572,20.0,10.0,2.0,60,0.3133748055987558,-0.05987558320373265,0.3333333333333333,-0.019958527734577514,False,False,True,False,0.13273716951788486
SHORT,2,60-80,2.0,2499,20.0,10.0,2.0,60,0.3133253301320528,-0.060024009603841466,0.3333333333333333,-0.02000800320128049,False,False,True,False,0.13265306122448983
LONG,2,80-100,2.0,2308,20.0,10.0,2.0,60,0.3132582322357019,-0.06022530329289444,0.3333333333333333,-0.020075101097631443,False,False,True,False,0.13253899480069314
LONG,1,40-60,2.0,2570,10.0,5.0,2.0,20,0.3132295719844358,-0.060311284046692615,0.3333333333333333,-0.02010376134889752,False,False,True,False,0.13249027237354086
SHORT,1,80-100,3.0,431,30.0,15.0,2.0,120,0.3132250580046403,-0.060324825986079134,0.3333333333333333,-0.020108275328693026,False,False,True,False,0.1324825986078885
LONG,0,40-60,1.5,8453,10.0,5.0,2.0,10,0.3131432627469537,-0.0605702117591389,0.3333333333333333,-0.020190070586379616,False,False,True,False,0.1323435466698213
LONG,1,60-80,2.0,2744,10.0,5.0,2.0,10,0.3130466472303207,-0.060860058309037846,0.3333333333333333,-0.020286686103012597,False,False,True,False,0.13217930029154523
SHORT,2,0-20,3.0,481,15.0,10.0,1.5,30,0.3555093555093555,-0.11122661122661126,0.4,-0.04449064449064455,False,False,True,False,0.13215176715176713
LONG,1,80-100,2.5,1492,30.0,15.0,2.0,60,0.3130026809651474,-0.06099195710455785,0.3333333333333333,-0.02033065236818593,False,False,True,False,0.13210455764075058
SHORT,1,60-80,2.0,2611,15.0,10.0,1.5,20,0.3554193795480658,-0.11145155112983551,0.4,-0.04458062045193423,False,False,True,False,0.13201455381080032
SHORT,2,60-80,2.0,2499,10.0,5.0,2.0,120,0.3129251700680272,-0.061224489795918324,0.3333333333333333,-0.02040816326530609,False,False,True,False,0.1319727891156463
LONG,1,0-20,1.5,7283,20.0,10.0,2.0,120,0.3129204997940409,-0.06123850061787728,0.3333333333333333,-0.020412833539292408,False,False,True,False,0.13196484964986954
SHORT,1,80-100,2.5,1208,30.0,15.0,2.0,60,0.3129139072847682,-0.0612582781456954,0.3333333333333333,-0.020419426048565115,False,False,True,False,0.13195364238410592
SHORT,0,0-20,1.5,13687,30.0,15.0,2.0,120,0.312851611017754,-0.06144516694673807,0.3333333333333333,-0.02048172231557932,False,False,True,False,0.13184773873018177
SHORT,1,20-40,2.0,2110,20.0,10.0,2.0,120,0.3127962085308057,-0.06161137440758291,0.3333333333333333,-0.020537124802527618,False,False,True,False,0.1317535545023697
SHORT,1,80-100,2.0,3453,20.0,10.0,2.0,60,0.312771503040834,-0.06168549087749797,0.3333333333333333,-0.020561830292499306,False,False,True,False,0.13171155516941782
LONG,2,0-20,3.0,598,20.0,10.0,2.0,120,0.3127090301003344,-0.061872909698996836,0.3333333333333333,-0.02062430323299891,False,False,True,False,0.13160535117056849
SHORT,1,0-20,3.0,352,15.0,10.0,1.5,20,0.3551136363636363,-0.11221590909090928,0.4,-0.044886363636363724,False,False,True,False,0.13154829545454536
SHORT,1,0-20,2.0,2700,5.0,5.0,1.0,20,0.4122222222222222,-0.17555555555555552,0.5,-0.08777777777777779,False,False,True,False,0.1315
LONG,2,40-60,3.5,138,15.0,10.0,1.5,60,0.3550724637681159,-0.1123188405797102,0.4,-0.04492753623188411,False,False,True,False,0.13148550724637678
LONG,2,0-20,2.0,3836,15.0,10.0,1.5,30,0.3550573514077164,-0.11235662148070902,0.4,-0.04494264859228364,False,False,True,False,0.1314624608967675
LONG,1,80-100,3.0,547,20.0,10.0,2.0,20,0.3126142595978062,-0.0621572212065814,0.3333333333333333,-0.020719073735527116,False,False,True,False,0.13144424131627055
SHORT,0,80-100,2.5,899,20.0,10.0,2.0,60,0.3125695216907675,-0.0622914349276974,0.3333333333333333,-0.0207638116425658,False,False,True,False,0.1313681868743048
LONG,2,60-80,2.0,2483,20.0,10.0,2.0,60,0.3125251711639146,-0.06242448650825627,0.3333333333333333,-0.02080816216941872,False,False,True,False,0.1312927909786548
SHORT,1,0-20,1.5,7041,15.0,10.0,1.5,60,0.3549211759693225,-0.11269706007669378,0.4,-0.04507882403067753,False,False,True,False,0.1312547933532168
LONG,0,80-100,3.0,256,20.0,10.0,2.0,30,0.3125,-0.0625,0.3333333333333333,-0.020833333333333315,False,False,True,False,0.13125
LONG,0,80-100,3.0,256,30.0,15.0,2.0,30,0.3125,-0.0625,0.3333333333333333,-0.020833333333333315,False,False,True,False,0.13125
LONG,2,20-40,3.5,144,30.0,15.0,2.0,120,0.3125,-0.0625,0.3333333333333333,-0.020833333333333315,False,False,True,False,0.13125
SHORT,1,20-40,1.5,5476,20.0,10.0,2.0,60,0.31245434623813,-0.06263696128561003,0.3333333333333333,-0.020878987095203305,False,False,True,False,0.131172388604821
LONG,0,20-40,2.5,877,20.0,10.0,2.0,20,0.3124287343215507,-0.06271379703534785,0.3333333333333333,-0.0209045990117826,False,False,True,False,0.13112884834663624
LONG,2,60-80,2.0,2483,15.0,10.0,1.5,20,0.3548127265404752,-0.112968183648812,0.4,-0.045187273459524835,False,False,True,False,0.13108940797422466
LONG,1,80-100,2.0,3899,10.0,5.0,2.0,60,0.3123877917414722,-0.0628366247755835,0.3333333333333333,-0.020945541591861128,False,False,True,False,0.1310592459605027
LONG,1,80-100,2.0,3899,10.0,5.0,2.0,120,0.3123877917414722,-0.0628366247755835,0.3333333333333333,-0.020945541591861128,False,False,True,False,0.1310592459605027
SHORT,0,20-40,1.5,10677,20.0,10.0,2.0,120,0.3123536573943992,-0.06293902781680238,0.3333333333333333,-0.020979675938934128,False,False,True,False,0.13100121757047864
LONG,0,40-60,1.5,8453,20.0,10.0,2.0,30,0.3123151543830593,-0.06305453685082207,0.3333333333333333,-0.021018178950274025,False,False,True,False,0.1309357624512008
SHORT,2,40-60,3.0,282,15.0,10.0,1.5,60,0.3546099290780142,-0.11347517730496448,0.4,-0.045390070921985826,False,False,True,False,0.13078014184397166
SHORT,1,40-60,2.0,2038,5.0,5.0,1.0,60,0.4116781157998037,-0.1766437684003926,0.5,-0.08832188420019632,False,False,True,False,0.130765456329735
SHORT,1,40-60,2.0,2038,5.0,5.0,1.0,120,0.4116781157998037,-0.1766437684003926,0.5,-0.08832188420019632,False,False,True,False,0.130765456329735
LONG,2,40-60,2.0,2572,15.0,10.0,1.5,30,0.3545878693623639,-0.11353032659409024,0.4,-0.045412130637636106,False,False,True,False,0.13074650077760497
LONG,0,40-60,2.5,792,5.0,5.0,1.0,20,0.4116161616161616,-0.17676767676767685,0.5,-0.0883838383838384,False,False,True,False,0.13068181818181818
