candidate,event_id,window,timestamp,side,entry,zscore,tp,sl,rr,horizon,tp_level,sl_level,first_tp_bar,first_sl_bar,tp_hit,sl_hit,outcome,resolution,max_favorable_raw,max_adverse_raw
C1,403912,11,2022-12-09 20:24:00+00:00,LONG,11648.25,-2.4146814,50.0,12.5,4.0,3,11698.25,11635.75,,,False,False,UNRESOLVED,NEITHER,1.0,4.25
C1,403924,11,2022-12-09 20:36:00+00:00,LONG,11629.0,-2.2747486,50.0,12.5,4.0,3,11679.0,11616.5,,3.0,False,True,LOSS,SL_ONLY,-8.75,13.75
C1,403925,11,2022-12-09 20:37:00+00:00,LONG,11620.25,-2.6976135,50.0,12.5,4.0,3,11670.25,11607.75,,,False,False,UNRESOLVED,NEITHER,-2.0,10.75
C1,403926,11,2022-12-09 20:38:00+00:00,LONG,11618.25,-2.47118,50.0,12.5,4.0,3,11668.25,11605.75,,3.0,False,True,LOSS,SL_ONLY,-3.0,13.0
C1,403927,11,2022-12-09 20:39:00+00:00,LONG,11615.25,-2.345114,50.0,12.5,4.0,3,11665.25,11602.75,,,False,False,UNRESOLVED,NEITHER,-3.0,10.0
C1,403928,11,2022-12-09 20:40:00+00:00,LONG,11609.5,-2.37437,50.0,12.5,4.0,3,11659.5,11597.0,,,False,False,UNRESOLVED,NEITHER,2.75,4.25
C1,403929,11,2022-12-09 20:41:00+00:00,LONG,11605.25,-2.2987185,50.0,12.5,4.0,3,11655.25,11592.75,,,False,False,UNRESOLVED,NEITHER,7.0,3.0
C1,404057,11,2022-12-12 15:19:00+00:00,LONG,11563.25,-2.1116178,50.0,12.5,4.0,3,11613.25,11550.75,,,False,False,UNRESOLVED,NEITHER,10.0,3.5
C1,404058,11,2022-12-12 15:20:00+00:00,LONG,11559.75,-2.2204266,50.0,12.5,4.0,3,11609.75,11547.25,,,False,False,UNRESOLVED,NEITHER,13.5,-7.0
C1,404130,11,2022-12-12 16:32:00+00:00,LONG,11568.5,-2.327177,50.0,12.5,4.0,3,11618.5,11556.0,,,False,False,UNRESOLVED,NEITHER,1.5,1.25
C1,404131,11,2022-12-12 16:33:00+00:00,LONG,11567.25,-2.3826737,50.0,12.5,4.0,3,11617.25,11554.75,,,False,False,UNRESOLVED,NEITHER,2.75,0.0
C1,404132,11,2022-12-12 16:34:00+00:00,LONG,11567.75,-2.109911,50.0,12.5,4.0,3,11617.75,11555.25,,,False,False,UNRESOLVED,NEITHER,2.25,0.5
C1,404232,11,2022-12-12 18:14:00+00:00,LONG,11576.75,-2.0651739,50.0,12.5,4.0,3,11626.75,11564.25,,,False,False,UNRESOLVED,NEITHER,5.5,1.5
C1,404233,11,2022-12-12 18:15:00+00:00,LONG,11575.25,-2.0195255,50.0,12.5,4.0,3,11625.25,11562.75,,,False,False,UNRESOLVED,NEITHER,7.0,-3.0
C1,404971,11,2022-12-14 15:33:00+00:00,LONG,12015.25,-2.0004437,50.0,12.5,4.0,3,12065.25,12002.75,,,False,False,UNRESOLVED,NEITHER,7.5,-5.75
C1,404975,11,2022-12-14 15:37:00+00:00,LONG,12011.0,-2.2536755,50.0,12.5,4.0,3,12061.0,11998.5,,,False,False,UNRESOLVED,NEITHER,13.25,-4.25
C1,405085,11,2022-12-14 17:27:00+00:00,LONG,12003.0,-2.122842,50.0,12.5,4.0,3,12053.0,11990.5,,,False,False,UNRESOLVED,NEITHER,3.75,-0.5
C1,405093,11,2022-12-14 17:35:00+00:00,LONG,11993.5,-2.107544,50.0,12.5,4.0,3,12043.5,11981.0,,,False,False,UNRESOLVED,NEITHER,10.75,-9.0
C1,405108,11,2022-12-14 17:50:00+00:00,LONG,11994.5,-2.0443969,50.0,12.5,4.0,3,12044.5,11982.0,,,False,False,UNRESOLVED,NEITHER,4.0,0.5
C1,406015,11,2022-12-16 17:57:00+00:00,LONG,11286.75,-2.0489428,50.0,12.5,4.0,3,11336.75,11274.25,,,False,False,UNRESOLVED,NEITHER,10.5,-5.0
C1,406110,11,2022-12-16 19:32:00+00:00,LONG,11285.25,-2.1795242,50.0,12.5,4.0,3,11335.25,11272.75,,,False,False,UNRESOLVED,NEITHER,0.5,5.25
C1,406112,11,2022-12-16 19:34:00+00:00,LONG,11280.0,-2.150531,50.0,12.5,4.0,3,11330.0,11267.5,,,False,False,UNRESOLVED,NEITHER,10.0,-3.75
C1,406528,11,2022-12-19 19:00:00+00:00,LONG,11180.0,-2.44866,50.0,12.5,4.0,3,11230.0,11167.5,,,False,False,UNRESOLVED,NEITHER,-5.75,11.25
C1,406529,11,2022-12-19 19:01:00+00:00,LONG,11172.25,-2.7259502,50.0,12.5,4.0,3,11222.25,11159.75,,,False,False,UNRESOLVED,NEITHER,2.0,6.25
C1,406530,11,2022-12-19 19:02:00+00:00,LONG,11174.25,-2.2819157,50.0,12.5,4.0,3,11224.25,11161.75,,,False,False,UNRESOLVED,NEITHER,-2.75,8.25
C1,406531,11,2022-12-19 19:03:00+00:00,LONG,11168.75,-2.375039,50.0,12.5,4.0,3,11218.75,11156.25,,,False,False,UNRESOLVED,NEITHER,12.5,2.75
C1,406532,11,2022-12-19 19:04:00+00:00,LONG,11166.0,-2.258863,50.0,12.5,4.0,3,11216.0,11153.5,,,False,False,UNRESOLVED,NEITHER,15.25,-5.5
C1,406557,11,2022-12-19 19:29:00+00:00,LONG,11156.25,-2.308333,50.0,12.5,4.0,3,11206.25,11143.75,,,False,False,UNRESOLVED,NEITHER,9.5,-3.0
C1,406894,11,2022-12-20 17:36:00+00:00,LONG,11159.0,-2.050031,50.0,12.5,4.0,3,11209.0,11146.5,,,False,False,UNRESOLVED,NEITHER,4.0,2.5
C1,406975,11,2022-12-20 18:57:00+00:00,LONG,11185.75,-2.4108727,50.0,12.5,4.0,3,11235.75,11173.25,,,False,False,UNRESOLVED,NEITHER,4.75,-3.0
C1,407040,11,2022-12-20 20:02:00+00:00,LONG,11164.5,-2.097179,50.0,12.5,4.0,3,11214.5,11152.0,,,False,False,UNRESOLVED,NEITHER,7.25,-5.25
C1,407046,11,2022-12-20 20:08:00+00:00,LONG,11163.5,-2.040917,50.0,12.5,4.0,3,11213.5,11151.0,,,False,False,UNRESOLVED,NEITHER,9.25,-3.25
C1,407095,11,2022-12-20 20:57:00+00:00,LONG,11175.75,-2.9297638,50.0,12.5,4.0,3,11225.75,11163.25,,,False,False,UNRESOLVED,NEITHER,10.25,0.5
C1,407096,11,2022-12-20 20:58:00+00:00,LONG,11175.25,-2.6192727,50.0,12.5,4.0,3,11225.25,11162.75,,,False,False,UNRESOLVED,NEITHER,10.75,-0.25
C1,407097,11,2022-12-20 20:59:00+00:00,LONG,11175.5,-2.2571592,50.0,12.5,4.0,3,11225.5,11163.0,,,False,False,UNRESOLVED,NEITHER,10.5,-8.25
C1,407478,11,2022-12-21 19:50:00+00:00,LONG,11342.75,-2.3630724,50.0,12.5,4.0,3,11392.75,11330.25,,,False,False,UNRESOLVED,NEITHER,1.75,10.25
C1,407480,11,2022-12-21 19:52:00+00:00,LONG,11335.75,-2.647608,50.0,12.5,4.0,3,11385.75,11323.25,,,False,False,UNRESOLVED,NEITHER,0.5,3.25
C1,407481,11,2022-12-21 19:53:00+00:00,LONG,11332.5,-2.5974967,50.0,12.5,4.0,3,11382.5,11320.0,,,False,False,UNRESOLVED,NEITHER,3.75,-0.25
C1,407483,11,2022-12-21 19:55:00+00:00,LONG,11332.75,-2.090824,50.0,12.5,4.0,3,11382.75,11320.25,,,False,False,UNRESOLVED,NEITHER,5.75,-1.0
C1,407495,11,2022-12-21 20:07:00+00:00,LONG,11322.5,-2.319007,50.0,12.5,4.0,3,11372.5,11310.0,,,False,False,UNRESOLVED,NEITHER,4.25,1.75
C1,407608,11,2022-12-22 14:30:00+00:00,LONG,11196.75,-5.285098,50.0,12.5,4.0,3,11246.75,11184.25,,1.0,False,True,LOSS,SL_ONLY,-16.75,48.75
C1,407778,11,2022-12-22 17:20:00+00:00,LONG,10966.5,-2.0136414,50.0,12.5,4.0,3,11016.5,10954.0,,2.0,False,True,LOSS,SL_ONLY,-12.0,20.75
C1,407779,11,2022-12-22 17:21:00+00:00,LONG,10954.5,-3.5516584,50.0,12.5,4.0,3,11004.5,10942.0,,3.0,False,True,LOSS,SL_ONLY,-2.25,12.5
C1,407780,11,2022-12-22 17:22:00+00:00,LONG,10952.25,-3.1128452,50.0,12.5,4.0,3,11002.25,10939.75,,3.0,False,True,LOSS,SL_ONLY,-6.5,17.75
C1,407781,11,2022-12-22 17:23:00+00:00,LONG,10945.75,-3.162952,50.0,12.5,4.0,3,10995.75,10933.25,,3.0,False,True,LOSS,SL_ONLY,-3.75,13.25
C1,407782,11,2022-12-22 17:24:00+00:00,LONG,10942.0,-2.9404604,50.0,12.5,4.0,3,10992.0,10929.5,,3.0,False,True,LOSS,SL_ONLY,-7.5,13.75
C1,407783,11,2022-12-22 17:25:00+00:00,LONG,10934.5,-2.9723568,50.0,12.5,4.0,3,10984.5,10922.0,,,False,False,UNRESOLVED,NEITHER,-2.0,9.75
C1,407784,11,2022-12-22 17:26:00+00:00,LONG,10932.5,-2.6317332,50.0,12.5,4.0,3,10982.5,10920.0,,,False,False,UNRESOLVED,NEITHER,-4.25,7.75
C1,407785,11,2022-12-22 17:27:00+00:00,LONG,10928.25,-2.5045497,50.0,12.5,4.0,3,10978.25,10915.75,,,False,False,UNRESOLVED,NEITHER,-1.75,3.5
C1,407786,11,2022-12-22 17:28:00+00:00,LONG,10924.75,-2.360065,50.0,12.5,4.0,3,10974.75,10912.25,,,False,False,UNRESOLVED,NEITHER,4.5,-0.25
C1,407787,11,2022-12-22 17:29:00+00:00,LONG,10925.0,-2.0863001,50.0,12.5,4.0,3,10975.0,10912.5,,,False,False,UNRESOLVED,NEITHER,4.25,0.0
C1,407826,11,2022-12-22 18:08:00+00:00,LONG,10893.25,-2.0591934,50.0,12.5,4.0,3,10943.25,10880.75,,,False,False,UNRESOLVED,NEITHER,16.0,-8.75
C1,407851,11,2022-12-22 18:33:00+00:00,LONG,10872.0,-2.0846062,50.0,12.5,4.0,3,10922.0,10859.5,,,False,False,UNRESOLVED,NEITHER,7.5,-3.25
C1,408282,11,2022-12-23 18:14:00+00:00,LONG,11029.0,-2.0756373,50.0,12.5,4.0,3,11079.0,11016.5,,,False,False,UNRESOLVED,NEITHER,20.75,-13.0
C1,408424,11,2022-12-23 20:36:00+00:00,LONG,11038.75,-2.1684098,50.0,12.5,4.0,3,11088.75,11026.25,,,False,False,UNRESOLVED,NEITHER,2.25,0.75
C1,408425,11,2022-12-23 20:37:00+00:00,LONG,11038.0,-2.0157678,50.0,12.5,4.0,3,11088.0,11025.5,,,False,False,UNRESOLVED,NEITHER,8.25,0.0
C1,408680,11,2022-12-27 17:22:00+00:00,LONG,10957.0,-2.3894122,50.0,12.5,4.0,3,11007.0,10944.5,,,False,False,UNRESOLVED,NEITHER,6.0,-3.5
C1,408701,11,2022-12-27 17:43:00+00:00,LONG,10943.75,-2.171465,50.0,12.5,4.0,3,10993.75,10931.25,,,False,False,UNRESOLVED,NEITHER,2.5,5.25
C1,408704,11,2022-12-27 17:46:00+00:00,LONG,10941.0,-2.0618622,50.0,12.5,4.0,3,10991.0,10928.5,,,False,False,UNRESOLVED,NEITHER,-5.75,10.0
C1,408705,11,2022-12-27 17:47:00+00:00,LONG,10935.25,-2.371902,50.0,12.5,4.0,3,10985.25,10922.75,,,False,False,UNRESOLVED,NEITHER,-2.25,4.25
C1,408706,11,2022-12-27 17:48:00+00:00,LONG,10931.0,-2.453311,50.0,12.5,4.0,3,10981.0,10918.5,,,False,False,UNRESOLVED,NEITHER,9.5,-1.5
C1,408707,11,2022-12-27 17:49:00+00:00,LONG,10932.5,-2.1129675,50.0,12.5,4.0,3,10982.5,10920.0,,,False,False,UNRESOLVED,NEITHER,10.5,-0.5
C1,408774,11,2022-12-27 18:56:00+00:00,LONG,10920.0,-2.2123163,50.0,12.5,4.0,3,10970.0,10907.5,,,False,False,UNRESOLVED,NEITHER,1.5,2.5
C1,408775,11,2022-12-27 18:57:00+00:00,LONG,10917.5,-2.258357,50.0,12.5,4.0,3,10967.5,10905.0,,,False,False,UNRESOLVED,NEITHER,7.75,-0.75
C1,408798,11,2022-12-27 19:20:00+00:00,LONG,10912.25,-2.0690057,50.0,12.5,4.0,3,10962.25,10899.75,,,False,False,UNRESOLVED,NEITHER,6.0,-0.25
C1,409122,11,2022-12-28 17:14:00+00:00,LONG,10775.0,-2.1911898,50.0,12.5,4.0,3,10825.0,10762.5,,,False,False,UNRESOLVED,NEITHER,-0.5,1.75
C1,409123,11,2022-12-28 17:15:00+00:00,LONG,10774.5,-2.1255593,50.0,12.5,4.0,3,10824.5,10762.0,,,False,False,UNRESOLVED,NEITHER,9.25,1.25
C1,409219,11,2022-12-28 18:51:00+00:00,LONG,10819.0,-2.0108767,50.0,12.5,4.0,3,10869.0,10806.5,,,False,False,UNRESOLVED,NEITHER,11.0,1.75
C1,409220,11,2022-12-28 18:52:00+00:00,LONG,10817.25,-2.052118,50.0,12.5,4.0,3,10867.25,10804.75,,,False,False,UNRESOLVED,NEITHER,12.75,-8.5
C1,409253,11,2022-12-28 19:25:00+00:00,LONG,10808.0,-2.2623987,50.0,12.5,4.0,3,10858.0,10795.5,,,False,False,UNRESOLVED,NEITHER,6.5,-3.0
C1,409511,11,2022-12-29 16:13:00+00:00,LONG,11007.75,-2.115999,50.0,12.5,4.0,3,11057.75,10995.25,,,False,False,UNRESOLVED,NEITHER,8.75,-1.75
C1,409797,11,2022-12-29 20:59:00+00:00,LONG,11032.25,-3.0970304,50.0,12.5,4.0,3,11082.25,11019.75,,,False,False,UNRESOLVED,NEITHER,3.75,0.0
C1,409798,11,2022-12-29 21:00:00+00:00,LONG,11034.0,-2.474917,50.0,12.5,4.0,3,11084.0,11021.5,,,False,False,UNRESOLVED,NEITHER,2.0,1.75
C1,409800,11,2022-12-29 21:02:00+00:00,LONG,11032.25,-2.136322,50.0,12.5,4.0,3,11082.25,11019.75,,,False,False,UNRESOLVED,NEITHER,4.0,0.25
C1,410061,11,2022-12-30 17:53:00+00:00,LONG,10934.0,-2.1347475,50.0,12.5,4.0,3,10984.0,10921.5,,,False,False,UNRESOLVED,NEITHER,1.75,0.75
C1,410062,11,2022-12-30 17:54:00+00:00,LONG,10933.25,-2.0529587,50.0,12.5,4.0,3,10983.25,10920.75,,,False,False,UNRESOLVED,NEITHER,2.5,0.25
C1,410601,11,2023-01-03 19:23:00+00:00,LONG,10899.25,-2.0184183,50.0,12.5,4.0,3,10949.25,10886.75,,,False,False,UNRESOLVED,NEITHER,-1.5,6.75
C1,410602,11,2023-01-03 19:24:00+00:00,LONG,10896.0,-2.3139267,50.0,12.5,4.0,3,10946.0,10883.5,,,False,False,UNRESOLVED,NEITHER,8.25,3.5
C1,410603,11,2023-01-03 19:25:00+00:00,LONG,10892.5,-2.5162609,50.0,12.5,4.0,3,10942.5,10880.0,,,False,False,UNRESOLVED,NEITHER,11.75,-5.25
C1,410609,11,2023-01-03 19:31:00+00:00,LONG,10886.75,-2.7027037,50.0,12.5,4.0,3,10936.75,10874.25,,,False,False,UNRESOLVED,NEITHER,-5.75,7.75
C1,410610,11,2023-01-03 19:32:00+00:00,LONG,10879.0,-3.0467923,50.0,12.5,4.0,3,10929.0,10866.5,,,False,False,UNRESOLVED,NEITHER,3.25,-1.25
C1,410611,11,2023-01-03 19:33:00+00:00,LONG,10880.25,-2.4801035,50.0,12.5,4.0,3,10930.25,10867.75,,,False,False,UNRESOLVED,NEITHER,2.25,-0.75
C1,410612,11,2023-01-03 19:34:00+00:00,LONG,10881.0,-2.1201823,50.0,12.5,4.0,3,10931.0,10868.5,,,False,False,UNRESOLVED,NEITHER,8.25,-1.25
C1,410914,11,2023-01-04 17:06:00+00:00,LONG,11032.75,-2.5037513,50.0,12.5,4.0,3,11082.75,11020.25,,,False,False,UNRESOLVED,NEITHER,8.0,-4.5
C1,411026,11,2023-01-04 18:58:00+00:00,LONG,11014.5,-2.489782,50.0,12.5,4.0,3,11064.5,11002.0,,1.0,False,True,LOSS,SL_ONLY,30.75,13.25
C1,411376,11,2023-01-05 17:18:00+00:00,LONG,10848.0,-2.1188686,50.0,12.5,4.0,3,10898.0,10835.5,,,False,False,UNRESOLVED,NEITHER,-1.75,10.0
C1,411506,11,2023-01-05 19:28:00+00:00,LONG,10864.75,-2.0475333,50.0,12.5,4.0,3,10914.75,10852.25,,,False,False,UNRESOLVED,NEITHER,4.75,4.25
C1,411507,11,2023-01-05 19:29:00+00:00,LONG,10860.5,-2.497646,50.0,12.5,4.0,3,10910.5,10848.0,,,False,False,UNRESOLVED,NEITHER,9.0,-6.0
C1,411543,11,2023-01-05 20:05:00+00:00,LONG,10866.25,-2.0287461,50.0,12.5,4.0,3,10916.25,10853.75,,,False,False,UNRESOLVED,NEITHER,-2.75,3.0
C1,411544,11,2023-01-05 20:06:00+00:00,LONG,10863.5,-2.0540354,50.0,12.5,4.0,3,10913.5,10851.0,,,False,False,UNRESOLVED,NEITHER,0.0,4.75
C1,411831,11,2023-01-06 17:23:00+00:00,LONG,11019.75,-2.5172243,50.0,12.5,4.0,3,11069.75,11007.25,,,False,False,UNRESOLVED,NEITHER,4.5,8.0
C1,411832,11,2023-01-06 17:24:00+00:00,LONG,11011.75,-3.365921,50.0,12.5,4.0,3,11061.75,10999.25,,,False,False,UNRESOLVED,NEITHER,12.5,-6.5
C1,411864,11,2023-01-06 17:56:00+00:00,LONG,11001.0,-2.323929,50.0,12.5,4.0,3,11051.0,10988.5,,,False,False,UNRESOLVED,NEITHER,12.25,-7.25
C1,412038,11,2023-01-06 20:50:00+00:00,LONG,11118.0,-3.3344233,50.0,12.5,4.0,3,11168.0,11105.5,,,False,False,UNRESOLVED,NEITHER,3.25,-1.0
C1,412039,11,2023-01-06 20:51:00+00:00,LONG,11119.0,-2.696464,50.0,12.5,4.0,3,11169.0,11106.5,,,False,False,UNRESOLVED,NEITHER,2.25,4.0
C1,412040,11,2023-01-06 20:52:00+00:00,LONG,11121.25,-2.135364,50.0,12.5,4.0,3,11171.25,11108.75,,,False,False,UNRESOLVED,NEITHER,-1.5,6.5
C1,412041,11,2023-01-06 20:53:00+00:00,LONG,11119.75,-2.0532713,50.0,12.5,4.0,3,11169.75,11107.25,,,False,False,UNRESOLVED,NEITHER,-4.75,9.25
C1,412042,11,2023-01-06 20:54:00+00:00,LONG,11115.0,-2.231581,50.0,12.5,4.0,3,11165.0,11102.5,,,False,False,UNRESOLVED,NEITHER,-0.25,4.5
C1,412043,11,2023-01-06 20:55:00+00:00,LONG,11114.75,-2.020877,50.0,12.5,4.0,3,11164.75,11102.25,,,False,False,UNRESOLVED,NEITHER,-2.0,4.25
C1,412044,11,2023-01-06 20:56:00+00:00,LONG,11110.5,-2.1315145,50.0,12.5,4.0,3,11160.5,11098.0,,,False,False,UNRESOLVED,NEITHER,3.75,-1.0
C1,412052,11,2023-01-06 21:04:00+00:00,LONG,11094.25,-2.0506358,50.0,12.5,4.0,3,11144.25,11081.75,,,False,False,UNRESOLVED,NEITHER,10.75,-6.75
C1,412239,11,2023-01-09 16:41:00+00:00,LONG,11353.75,-2.1733584,50.0,12.5,4.0,3,11403.75,11341.25,,,False,False,UNRESOLVED,NEITHER,5.0,-1.0
C1,412293,11,2023-01-09 17:35:00+00:00,LONG,11349.5,-2.3588681,50.0,12.5,4.0,3,11399.5,11337.0,,,False,False,UNRESOLVED,NEITHER,-2.75,6.5
C1,412298,11,2023-01-09 17:40:00+00:00,LONG,11340.0,-2.2298417,50.0,12.5,4.0,3,11390.0,11327.5,,,False,False,UNRESOLVED,NEITHER,-0.25,5.25
C1,412299,11,2023-01-09 17:41:00+00:00,LONG,11338.25,-2.147978,50.0,12.5,4.0,3,11388.25,11325.75,,,False,False,UNRESOLVED,NEITHER,1.5,6.25
C1,412301,11,2023-01-09 17:43:00+00:00,LONG,11334.75,-2.0621383,50.0,12.5,4.0,3,11384.75,11322.25,,,False,False,UNRESOLVED,NEITHER,6.5,2.75
C1,412302,11,2023-01-09 17:44:00+00:00,LONG,11332.0,-2.0690255,50.0,12.5,4.0,3,11382.0,11319.5,,,False,False,UNRESOLVED,NEITHER,9.25,-5.5
C1,412353,11,2023-01-09 18:35:00+00:00,LONG,11330.5,-2.751955,50.0,12.5,4.0,3,11380.5,11318.0,,,False,False,UNRESOLVED,NEITHER,-1.25,12.0
C1,412413,11,2023-01-09 19:35:00+00:00,LONG,11280.75,-2.1872914,50.0,12.5,4.0,3,11330.75,11268.25,,,False,False,UNRESOLVED,NEITHER,5.5,3.25
C1,412415,11,2023-01-09 19:37:00+00:00,LONG,11281.0,-2.0862749,50.0,12.5,4.0,3,11331.0,11268.5,,,False,False,UNRESOLVED,NEITHER,-3.5,11.75
C1,412416,11,2023-01-09 19:38:00+00:00,LONG,11277.5,-2.2984242,50.0,12.5,4.0,3,11327.5,11265.0,,,False,False,UNRESOLVED,NEITHER,-4.25,8.25
C1,412417,11,2023-01-09 19:39:00+00:00,LONG,11272.75,-2.5091558,50.0,12.5,4.0,3,11322.75,11260.25,,,False,False,UNRESOLVED,NEITHER,0.5,6.0
C1,412418,11,2023-01-09 19:40:00+00:00,LONG,11269.25,-2.4890652,50.0,12.5,4.0,3,11319.25,11256.75,,,False,False,UNRESOLVED,NEITHER,4.0,5.5
C1,412420,11,2023-01-09 19:42:00+00:00,LONG,11266.75,-2.211022,50.0,12.5,4.0,3,11316.75,11254.25,,,False,False,UNRESOLVED,NEITHER,5.5,3.0
C1,412421,11,2023-01-09 19:43:00+00:00,LONG,11263.75,-2.182304,50.0,12.5,4.0,3,11313.75,11251.25,,,False,False,UNRESOLVED,NEITHER,13.25,-5.75
C1,412823,11,2023-01-10 18:55:00+00:00,LONG,11222.0,-2.0405521,50.0,12.5,4.0,3,11272.0,11209.5,,,False,False,UNRESOLVED,NEITHER,16.75,-8.75
C1,413780,12,2023-01-12 19:52:00+00:00,LONG,11519.75,-2.6642315,50.0,12.5,4.0,3,11569.75,11507.25,,,False,False,UNRESOLVED,NEITHER,10.75,-1.5
C1,414138,12,2023-01-13 18:20:00+00:00,LONG,11507.5,-2.0153658,50.0,12.5,4.0,3,11557.5,11495.0,,,False,False,UNRESOLVED,NEITHER,8.5,-2.75
C1,414187,12,2023-01-13 19:09:00+00:00,LONG,11550.0,-2.4148014,50.0,12.5,4.0,3,11600.0,11537.5,,,False,False,UNRESOLVED,NEITHER,9.5,-5.75
C1,414727,12,2023-01-17 17:09:00+00:00,LONG,11606.0,-2.1771073,50.0,12.5,4.0,3,11656.0,11593.5,,,False,False,UNRESOLVED,NEITHER,2.25,4.75
C1,414728,12,2023-01-17 17:10:00+00:00,LONG,11601.25,-2.6263266,50.0,12.5,4.0,3,11651.25,11588.75,,,False,False,UNRESOLVED,NEITHER,7.0,-6.5
C1,414858,12,2023-01-17 19:20:00+00:00,LONG,11611.25,-2.1489785,50.0,12.5,4.0,3,11661.25,11598.75,,,False,False,UNRESOLVED,NEITHER,5.5,-0.25
C1,415194,12,2023-01-18 17:26:00+00:00,LONG,11519.0,-2.7807403,50.0,12.5,4.0,3,11569.0,11506.5,,,False,False,UNRESOLVED,NEITHER,5.25,-2.0
C1,415196,12,2023-01-18 17:28:00+00:00,LONG,11521.0,-2.049986,50.0,12.5,4.0,3,11571.0,11508.5,,,False,False,UNRESOLVED,NEITHER,2.5,3.75
C1,415221,12,2023-01-18 17:53:00+00:00,LONG,11513.0,-2.1957595,50.0,12.5,4.0,3,11563.0,11500.5,,,False,False,UNRESOLVED,NEITHER,4.5,3.25
C1,415223,12,2023-01-18 17:55:00+00:00,LONG,11509.75,-2.2179208,50.0,12.5,4.0,3,11559.75,11497.25,,,False,False,UNRESOLVED,NEITHER,8.0,-0.25
C1,415232,12,2023-01-18 18:04:00+00:00,LONG,11502.5,-2.0809038,50.0,12.5,4.0,3,11552.5,11490.0,,,False,False,UNRESOLVED,NEITHER,1.5,9.25
C1,415234,12,2023-01-18 18:06:00+00:00,LONG,11493.25,-2.438125,50.0,12.5,4.0,3,11543.25,11480.75,,,False,False,UNRESOLVED,NEITHER,0.75,4.25
C1,415235,12,2023-01-18 18:07:00+00:00,LONG,11494.0,-2.1175075,50.0,12.5,4.0,3,11544.0,11481.5,,,False,False,UNRESOLVED,NEITHER,-4.25,7.25
C1,415236,12,2023-01-18 18:08:00+00:00,LONG,11489.75,-2.2107472,50.0,12.5,4.0,3,11539.75,11477.25,,,False,False,UNRESOLVED,NEITHER,-0.75,3.0
C1,415237,12,2023-01-18 18:09:00+00:00,LONG,11489.0,-2.037867,50.0,12.5,4.0,3,11539.0,11476.5,,,False,False,UNRESOLVED,NEITHER,0.25,2.25
C1,415388,12,2023-01-18 20:40:00+00:00,LONG,11491.25,-2.0283227,50.0,12.5,4.0,3,11541.25,11478.75,,,False,False,UNRESOLVED,NEITHER,-0.75,2.5
C1,415406,12,2023-01-18 20:58:00+00:00,LONG,11473.5,-2.1287112,50.0,12.5,4.0,3,11523.5,11461.0,,,False,False,UNRESOLVED,NEITHER,6.0,-2.25
C1,415808,12,2023-01-19 20:10:00+00:00,LONG,11415.5,-2.0309916,50.0,12.5,4.0,3,11465.5,11403.0,,,False,False,UNRESOLVED,NEITHER,7.25,0.0
C1,415815,12,2023-01-19 20:17:00+00:00,LONG,11409.5,-2.2881584,50.0,12.5,4.0,3,11459.5,11397.0,,,False,False,UNRESOLVED,NEITHER,7.75,-1.5
C1,415820,12,2023-01-19 20:22:00+00:00,LONG,11404.75,-2.0273259,50.0,12.5,4.0,3,11454.75,11392.25,,,False,False,UNRESOLVED,NEITHER,8.25,-4.25
C1,415845,12,2023-01-19 20:47:00+00:00,LONG,11386.75,-2.0581572,50.0,12.5,4.0,3,11436.75,11374.25,,,False,False,UNRESOLVED,NEITHER,5.0,0.25
C1,415854,12,2023-01-19 20:56:00+00:00,LONG,11364.5,-2.0741765,50.0,12.5,4.0,3,11414.5,11352.0,,,False,False,UNRESOLVED,NEITHER,-1.25,4.0
C1,416526,12,2023-01-23 17:08:00+00:00,LONG,11916.0,-2.5874388,50.0,12.5,4.0,3,11966.0,11903.5,,,False,False,UNRESOLVED,NEITHER,-1.0,5.5
C1,416527,12,2023-01-23 17:09:00+00:00,LONG,11910.5,-2.9100718,50.0,12.5,4.0,3,11960.5,11898.0,,,False,False,UNRESOLVED,NEITHER,4.5,-0.5
C1,416528,12,2023-01-23 17:10:00+00:00,LONG,11915.0,-2.149756,50.0,12.5,4.0,3,11965.0,11902.5,,,False,False,UNRESOLVED,NEITHER,-0.25,4.0
C1,416529,12,2023-01-23 17:11:00+00:00,LONG,11914.75,-2.028059,50.0,12.5,4.0,3,11964.75,11902.25,,,False,False,UNRESOLVED,NEITHER,-2.25,3.75
C1,416530,12,2023-01-23 17:12:00+00:00,LONG,11911.0,-2.1674223,50.0,12.5,4.0,3,11961.0,11898.5,,,False,False,UNRESOLVED,NEITHER,8.25,-0.5
C1,416666,12,2023-01-23 19:28:00+00:00,LONG,11929.0,-2.5572538,50.0,12.5,4.0,3,11979.0,11916.5,,,False,False,UNRESOLVED,NEITHER,8.5,-0.5
C1,416667,12,2023-01-23 19:29:00+00:00,LONG,11929.5,-2.3631063,50.0,12.5,4.0,3,11979.5,11917.0,,,False,False,UNRESOLVED,NEITHER,8.0,-2.5
C1,416671,12,2023-01-23 19:33:00+00:00,LONG,11926.25,-2.2727363,50.0,12.5,4.0,3,11976.25,11913.75,,,False,False,UNRESOLVED,NEITHER,2.5,10.25
C1,416673,12,2023-01-23 19:35:00+00:00,LONG,11922.75,-2.265387,50.0,12.5,4.0,3,11972.75,11910.25,,3.0,False,True,LOSS,SL_ONLY,-6.75,19.75
