target_points,horizon_bars,window,probability_decile,observations,mean_probability,realized_probability,mean_future_mfe
2.0,10,21,7,114,0.9794938,0.9912280701754386,46.67324561403509
2.0,10,21,8,114,0.982868,0.9824561403508771,41.49780701754386
2.0,10,21,9,115,0.98804766,0.9826086956521739,35.993478260869566
2.0,10,22,0,24,0.853913,0.9166666666666666,35.0
2.0,10,22,1,23,0.918296,0.9130434782608695,8.25
2.0,10,22,2,24,0.94343895,0.9583333333333334,26.34375
2.0,10,22,3,23,0.9549467,0.9565217391304348,22.83695652173913
2.0,10,22,4,24,0.9641871,0.9583333333333334,21.333333333333332
2.0,10,22,5,23,0.9682242,0.8695652173913043,30.32608695652174
2.0,10,22,6,23,0.97242445,1.0,29.184782608695652
2.0,10,22,7,24,0.976007,1.0,26.010416666666668
2.0,10,22,8,23,0.9802436,0.9130434782608695,38.83695652173913
2.0,10,22,9,24,0.98624897,1.0,42.59375
2.0,20,1,0,124,0.86437976,0.9274193548387096,23.139112903225808
2.0,20,1,1,124,0.9148089,0.9435483870967742,16.35282258064516
2.0,20,1,2,124,0.92616475,0.9516129032258065,15.860887096774194
2.0,20,1,3,124,0.9347778,0.8951612903225806,15.05241935483871
2.0,20,1,4,124,0.94153523,0.9354838709677419,17.35483870967742
2.0,20,1,5,123,0.947852,0.9349593495934959,18.900406504065042
2.0,20,1,6,124,0.953341,0.967741935483871,25.304435483870968
2.0,20,1,7,124,0.95872945,0.9354838709677419,24.465725806451612
2.0,20,1,8,124,0.9651559,0.9274193548387096,24.649193548387096
2.0,20,1,9,124,0.977509,0.9758064516129032,34.04435483870968
2.0,20,2,0,99,0.8524291,0.8888888888888888,15.717171717171718
2.0,20,2,1,99,0.90735126,0.9191919191919192,14.901515151515152
2.0,20,2,2,99,0.92434186,0.9393939393939394,14.393939393939394
2.0,20,2,3,99,0.9341694,0.9292929292929293,15.565656565656566
2.0,20,2,4,99,0.94045836,0.9696969696969697,16.065656565656564
2.0,20,2,5,99,0.9463886,0.9494949494949495,16.181818181818183
2.0,20,2,6,99,0.95250803,0.9797979797979798,17.997474747474747
2.0,20,2,7,99,0.9585572,0.9292929292929293,19.20959595959596
2.0,20,2,8,99,0.9655157,0.8888888888888888,21.267676767676768
2.0,20,2,9,99,0.97850746,0.9595959595959596,29.333333333333332
2.0,20,3,0,147,0.9158699,0.9251700680272109,19.74829931972789
2.0,20,3,1,147,0.94103783,0.9251700680272109,24.282312925170068
2.0,20,3,2,147,0.95205647,0.9387755102040817,25.37925170068027
2.0,20,3,3,146,0.95963025,0.9863013698630136,28.258561643835616
2.0,20,3,4,147,0.965364,0.9795918367346939,29.375850340136054
2.0,20,3,5,147,0.970716,0.9591836734693877,38.085034013605444
2.0,20,3,6,146,0.9755667,0.9657534246575342,40.45205479452055
2.0,20,3,7,147,0.9804353,0.9863945578231292,46.96768707482993
2.0,20,3,8,147,0.9847602,0.9863945578231292,44.92687074829932
2.0,20,3,9,147,0.9893642,0.9591836734693877,31.217687074829932
2.0,20,4,0,174,0.92744917,0.9252873563218391,27.51867816091954
2.0,20,4,1,174,0.94982404,0.9770114942528736,27.686781609195403
2.0,20,4,2,174,0.9588465,0.9195402298850575,27.278735632183906
2.0,20,4,3,174,0.96532583,0.9655172413793104,26.528735632183906
2.0,20,4,4,174,0.96995,0.9367816091954023,34.84770114942529
2.0,20,4,5,173,0.9743024,0.9710982658959537,35.69364161849711
2.0,20,4,6,174,0.9783115,0.9252873563218391,40.1580459770115
2.0,20,4,7,174,0.98230857,0.9655172413793104,38.91954022988506
2.0,20,4,8,174,0.9860312,0.9597701149425287,43.958333333333336
2.0,20,4,9,174,0.99067146,0.9655172413793104,43.88074712643678
2.0,20,5,0,136,0.9126003,0.9117647058823529,38.731617647058826
2.0,20,5,1,135,0.9468018,0.9407407407407408,35.879629629629626
2.0,20,5,2,135,0.95461345,0.9407407407407408,35.4537037037037
2.0,20,5,3,135,0.9600171,0.9555555555555556,30.224074074074075
2.0,20,5,4,135,0.9639722,0.9259259259259259,34.41481481481482
2.0,20,5,5,135,0.9683963,0.9481481481481482,31.512962962962963
2.0,20,5,6,135,0.9723434,0.9629629629629629,37.727777777777774
2.0,20,5,7,135,0.97630095,0.9703703703703703,41.237037037037034
2.0,20,5,8,135,0.9811466,0.9851851851851852,46.95185185185185
2.0,20,5,9,136,0.98704666,0.9926470588235294,43.935661764705884
2.0,20,6,0,137,0.90862924,0.9781021897810219,25.607664233576642
2.0,20,6,1,137,0.9407556,0.9708029197080292,28.58941605839416
2.0,20,6,2,137,0.9503483,0.948905109489051,25.53832116788321
2.0,20,6,3,137,0.95670694,0.9416058394160584,26.124087591240876
2.0,20,6,4,137,0.9614986,0.9343065693430657,30.28102189781022
2.0,20,6,5,136,0.9658845,0.9117647058823529,27.884191176470587
2.0,20,6,6,137,0.9704568,0.9562043795620438,25.901459854014597
2.0,20,6,7,137,0.9751676,0.927007299270073,30.64051094890511
2.0,20,6,8,137,0.98046786,0.9781021897810219,32.667883211678834
2.0,20,6,9,137,0.9871417,0.948905109489051,32.82846715328467
2.0,20,7,0,121,0.87391794,0.8842975206611571,17.49173553719008
2.0,20,7,1,121,0.9219686,0.9090909090909091,22.923553719008265
2.0,20,7,2,120,0.9348839,0.925,19.38125
2.0,20,7,3,121,0.94285506,0.9008264462809917,21.15289256198347
2.0,20,7,4,121,0.9496406,0.9338842975206612,21.90289256198347
2.0,20,7,5,120,0.95597875,0.9333333333333333,18.233333333333334
2.0,20,7,6,121,0.9628257,0.9504132231404959,23.671487603305785
2.0,20,7,7,120,0.96901697,0.9666666666666667,24.797916666666666
2.0,20,7,8,121,0.975522,0.9256198347107438,25.681818181818183
2.0,20,7,9,121,0.98470896,0.9669421487603306,40.3801652892562
2.0,20,8,0,131,0.8640819,0.8931297709923665,16.677480916030536
2.0,20,8,1,131,0.92109364,0.8931297709923665,17.30534351145038
2.0,20,8,2,130,0.9339153,0.9461538461538461,19.08076923076923
2.0,20,8,3,131,0.9416199,0.9389312977099237,19.177480916030536
2.0,20,8,4,130,0.94743943,0.9384615384615385,20.696153846153845
2.0,20,8,5,131,0.9523101,0.9312977099236641,21.232824427480917
2.0,20,8,6,130,0.95718783,0.9846153846153847,21.403846153846153
2.0,20,8,7,131,0.962798,0.9541984732824428,26.69083969465649
2.0,20,8,8,130,0.96888757,0.9923076923076923,26.263461538461538
2.0,20,8,9,131,0.98188186,0.9236641221374046,37.06679389312977
2.0,20,9,0,101,0.8711522,0.8811881188118812,21.292079207920793
2.0,20,9,1,101,0.9130569,0.9702970297029703,24.77970297029703
2.0,20,9,2,101,0.9252336,0.900990099009901,25.054455445544555
2.0,20,9,3,100,0.9355148,0.92,21.315
2.0,20,9,4,101,0.942781,0.900990099009901,24.024752475247524
2.0,20,9,5,101,0.9491838,0.9108910891089109,25.524752475247524
2.0,20,9,6,100,0.9549121,0.99,24.3175
2.0,20,9,7,101,0.96105677,0.9405940594059405,21.975247524752476
2.0,20,9,8,101,0.96803415,0.9306930693069307,22.39108910891089
2.0,20,9,9,101,0.97738767,0.9801980198019802,28.324257425742573
2.0,20,10,0,90,0.8337381,0.9,15.330555555555556
2.0,20,10,1,90,0.91111076,0.9333333333333333,21.947222222222223
2.0,20,10,2,89,0.92474484,0.9550561797752809,16.72752808988764
2.0,20,10,3,90,0.93423045,0.8333333333333334,17.730555555555554
2.0,20,10,4,90,0.94165796,0.9555555555555556,26.247222222222224
2.0,20,10,5,89,0.9479346,0.9438202247191011,23.578651685393258
2.0,20,10,6,90,0.9539335,0.9777777777777777,26.9
2.0,20,10,7,89,0.9595081,1.0,29.337078651685392
2.0,20,10,8,90,0.9656567,0.9222222222222223,22.91111111111111
2.0,20,10,9,90,0.9768302,0.9888888888888889,31.980555555555554
2.0,20,11,0,109,0.77257663,0.8623853211009175,14.3348623853211
2.0,20,11,1,108,0.8905236,0.9537037037037037,21.372685185185187
2.0,20,11,2,109,0.9196316,0.8990825688073395,20.761467889908257
2.0,20,11,3,108,0.92979807,0.9351851851851852,19.86574074074074
2.0,20,11,4,109,0.93863606,0.8990825688073395,20.548165137614678
2.0,20,11,5,108,0.9464209,0.8981481481481481,22.261574074074073
2.0,20,11,6,108,0.9529859,0.9166666666666666,21.78472222222222
2.0,20,11,7,109,0.9598424,0.9357798165137615,29.279816513761467
2.0,20,11,8,108,0.96776706,0.9537037037037037,25.00462962962963
2.0,20,11,9,109,0.9772256,0.944954128440367,23.722477064220183
2.0,20,12,0,121,0.8269622,0.859504132231405,29.4400826446281
2.0,20,12,1,121,0.89594,0.9256198347107438,18.303719008264462
2.0,20,12,2,121,0.9145706,0.9090909090909091,17.75619834710744
2.0,20,12,3,120,0.9255134,0.9083333333333333,19.183333333333334
2.0,20,12,4,121,0.9341393,0.9256198347107438,20.99793388429752
2.0,20,12,5,121,0.9422659,0.9421487603305785,18.111570247933884
2.0,20,12,6,120,0.9500141,0.9833333333333333,25.752083333333335
2.0,20,12,7,121,0.958579,0.9834710743801653,28.485537190082646
2.0,20,12,8,121,0.9673972,0.9504132231404959,35.14876033057851
2.0,20,12,9,121,0.9790131,0.9338842975206612,39.48347107438016
2.0,20,13,0,129,0.8066069,0.9534883720930233,18.20736434108527
2.0,20,13,1,129,0.9004228,0.8992248062015504,15.804263565891473
2.0,20,13,2,128,0.9226723,0.953125,24.486328125
2.0,20,13,3,129,0.9371306,0.937984496124031,28.24031007751938
2.0,20,13,4,129,0.94619197,0.9612403100775194,23.4515503875969
2.0,20,13,5,128,0.9545544,0.9453125,26.95703125
2.0,20,13,6,129,0.961522,0.9689922480620154,27.36046511627907
2.0,20,13,7,128,0.9679518,0.9609375,32.580078125
2.0,20,13,8,129,0.97377145,0.9922480620155039,36.98062015503876
2.0,20,13,9,129,0.9818223,0.9922480620155039,33.37984496124031
2.0,20,14,0,125,0.86598456,0.896,27.532
2.0,20,14,1,125,0.92027366,0.96,33.512
2.0,20,14,2,124,0.9381669,0.9596774193548387,38.042338709677416
2.0,20,14,3,125,0.95089716,0.952,35.974
2.0,20,14,4,124,0.9617825,0.9758064516129032,32.689516129032256
2.0,20,14,5,125,0.9688648,0.952,42.486
2.0,20,14,6,124,0.97355497,0.9919354838709677,46.69758064516129
2.0,20,14,7,125,0.9782101,0.976,56.936
2.0,20,14,8,124,0.98310983,0.9838709677419355,52.01814516129032
2.0,20,14,9,125,0.9881533,0.992,48.226
2.0,20,15,0,100,0.8858334,0.97,18.1875
2.0,20,15,1,100,0.92270327,0.97,20.8875
2.0,20,15,2,100,0.9371269,0.98,23.4325
2.0,20,15,3,100,0.94791144,0.97,25.43
2.0,20,15,4,100,0.9563267,0.98,26.7675
2.0,20,15,5,100,0.96495795,0.96,28.4425
2.0,20,15,6,100,0.9725232,0.99,34.95
2.0,20,15,7,100,0.9790982,0.98,45.425
2.0,20,15,8,100,0.9858178,0.98,58.08
2.0,20,15,9,100,0.9907527,0.98,48.5075
2.0,20,16,0,114,0.91923183,0.9649122807017544,24.653508771929825
2.0,20,16,1,113,0.95409715,0.9469026548672567,39.76548672566372
2.0,20,16,2,113,0.96563303,0.9469026548672567,44.69469026548673
2.0,20,16,3,113,0.97237456,0.9469026548672567,59.39159292035398
2.0,20,16,4,113,0.97707015,0.9911504424778761,65.65486725663717
2.0,20,16,5,113,0.9814386,0.9823008849557522,58.3716814159292
2.0,20,16,6,113,0.9843533,0.9557522123893806,56.966814159292035
2.0,20,16,7,113,0.987076,0.9911504424778761,57.68805309734513
2.0,20,16,8,113,0.9900019,0.9823008849557522,56.150442477876105
2.0,20,16,9,113,0.9931952,1.0,62.38495575221239
2.0,20,17,0,100,0.90053195,0.98,26.7875
2.0,20,17,1,100,0.9347178,0.92,24.675
2.0,20,17,2,100,0.94654375,0.96,26.955
2.0,20,17,3,99,0.95526147,0.9595959595959596,33.88636363636363
2.0,20,17,4,100,0.961478,0.93,29.43
2.0,20,17,5,100,0.9668125,0.96,29.5825
2.0,20,17,6,99,0.97189724,0.9595959595959596,38.09848484848485
2.0,20,17,7,100,0.9768571,0.94,34.0325
2.0,20,17,8,100,0.98191833,0.93,50.2925
2.0,20,17,9,100,0.98997205,0.98,59.2375
2.0,20,18,0,90,0.90526223,0.9666666666666667,37.69444444444444
2.0,20,18,1,89,0.93739575,0.9325842696629213,26.6376404494382
2.0,20,18,2,89,0.9486648,0.9438202247191011,25.72752808988764
2.0,20,18,3,89,0.956802,0.9887640449438202,35.991573033707866
2.0,20,18,4,89,0.9626362,0.9887640449438202,32.76685393258427
2.0,20,18,5,89,0.9672713,0.9775280898876404,27.53370786516854
2.0,20,18,6,89,0.9719668,0.9438202247191011,31.896067415730336
2.0,20,18,7,89,0.977596,0.9775280898876404,49.603932584269664
2.0,20,18,8,89,0.9828797,0.9775280898876404,65.42415730337079
2.0,20,18,9,89,0.98940516,0.9662921348314607,55.811797752808985
2.0,20,19,0,109,0.9176924,0.9357798165137615,22.486238532110093
2.0,20,19,1,109,0.95152014,0.926605504587156,32.50688073394495
2.0,20,19,2,109,0.9625437,0.963302752293578,36.36697247706422
2.0,20,19,3,109,0.9692974,0.9724770642201835,43.37385321100918
2.0,20,19,4,109,0.9738173,0.9724770642201835,42.83715596330275
2.0,20,19,5,109,0.9783007,0.981651376146789,42.95412844036697
2.0,20,19,6,109,0.9820649,0.9908256880733946,49.41284403669725
2.0,20,19,7,109,0.9849215,0.963302752293578,52.96559633027523
2.0,20,19,8,109,0.9876593,0.9908256880733946,50.03440366972477
2.0,20,19,9,109,0.99111575,0.981651376146789,56.95412844036697
2.0,20,20,0,106,0.9207711,0.9622641509433962,59.77122641509434
2.0,20,20,1,106,0.95690465,0.9716981132075472,53.214622641509436
2.0,20,20,2,106,0.96565306,0.9811320754716981,43.426886792452834
2.0,20,20,3,105,0.97150487,0.9619047619047619,40.64047619047619
2.0,20,20,4,106,0.9758397,1.0,51.83018867924528
2.0,20,20,5,106,0.9796382,0.9622641509433962,51.20518867924528
2.0,20,20,6,105,0.9832273,0.9904761904761905,45.680952380952384
2.0,20,20,7,106,0.9860724,0.9811320754716981,55.26650943396226
2.0,20,20,8,106,0.9889867,0.9716981132075472,51.714622641509436
2.0,20,20,9,106,0.99277556,0.9811320754716981,64.0754716981132
2.0,20,21,0,115,0.9459908,0.9565217391304348,37.619565217391305
2.0,20,21,1,114,0.96835274,0.9912280701754386,47.9078947368421
2.0,20,21,2,114,0.975275,0.9736842105263158,48.11842105263158
2.0,20,21,3,115,0.9793119,1.0,58.243478260869566
2.0,20,21,4,114,0.9824102,0.9824561403508771,62.344298245614034
2.0,20,21,5,114,0.9852808,1.0,55.28728070175438
2.0,20,21,6,115,0.98767143,0.991304347826087,66.80434782608695
2.0,20,21,7,114,0.9898077,1.0,69.19298245614036
2.0,20,21,8,114,0.99193215,0.9736842105263158,68.9890350877193
2.0,20,21,9,115,0.9945548,0.991304347826087,61.63913043478261
2.0,20,22,0,24,0.9291889,1.0,29.364583333333332
2.0,20,22,1,23,0.9584399,1.0,44.91304347826087
2.0,20,22,2,24,0.9680216,0.8333333333333334,14.145833333333334
2.0,20,22,3,23,0.97350466,0.9565217391304348,55.53260869565217
2.0,20,22,4,24,0.97722197,0.9583333333333334,29.5625
2.0,20,22,5,23,0.9806609,0.9565217391304348,39.56521739130435
2.0,20,22,6,23,0.98334235,0.9565217391304348,13.58695652173913
2.0,20,22,7,24,0.9860368,1.0,50.625
2.0,20,22,8,23,0.98931223,0.9565217391304348,51.70652173913044
2.0,20,22,9,24,0.9927785,1.0,59.40625
2.0,30,1,0,124,0.88153535,0.9435483870967742,25.68951612903226
2.0,30,1,1,124,0.923399,0.9435483870967742,18.481854838709676
2.0,30,1,2,124,0.93589044,0.9435483870967742,17.304435483870968
2.0,30,1,3,124,0.9449904,0.9516129032258065,18.824596774193548
2.0,30,1,4,124,0.95176125,0.9354838709677419,21.139112903225808
2.0,30,1,5,123,0.9572317,0.9349593495934959,26.1869918699187
2.0,30,1,6,124,0.9617764,0.9112903225806451,26.256048387096776
2.0,30,1,7,124,0.96614766,0.9919354838709677,30.181451612903224
2.0,30,1,8,124,0.9713058,0.9516129032258065,31.967741935483872
2.0,30,1,9,124,0.979912,0.967741935483871,36.961693548387096
2.0,30,2,0,99,0.870813,0.9090909090909091,18.517676767676768
2.0,30,2,1,99,0.9240134,0.9595959595959596,20.03030303030303
2.0,30,2,2,99,0.93829787,0.9696969696969697,21.560606060606062
2.0,30,2,3,99,0.94675726,0.9595959595959596,25.196969696969695
2.0,30,2,4,99,0.9523308,0.98989898989899,18.22979797979798
2.0,30,2,5,99,0.95774955,0.9494949494949495,17.828282828282827
2.0,30,2,6,99,0.96315193,0.9696969696969697,23.404040404040405
2.0,30,2,7,99,0.96873,0.9494949494949495,20.20959595959596
2.0,30,2,8,99,0.9742248,0.9090909090909091,25.775252525252526
2.0,30,2,9,99,0.98223656,0.9696969696969697,31.005050505050505
2.0,30,3,0,147,0.92513853,0.9795918367346939,33.12925170068027
2.0,30,3,1,147,0.9501634,0.9523809523809523,28.522108843537413
2.0,30,3,2,147,0.9598183,0.9591836734693877,32.465986394557824
2.0,30,3,3,146,0.9659278,0.9657534246575342,34.51883561643836
2.0,30,3,4,147,0.97057843,0.9727891156462585,37.97789115646258
2.0,30,3,5,147,0.97453815,0.9727891156462585,42.59183673469388
2.0,30,3,6,146,0.9781684,0.9657534246575342,45.77739726027397
2.0,30,3,7,147,0.9819126,0.9863945578231292,45.333333333333336
2.0,30,3,8,147,0.9858795,0.9863945578231292,57.107142857142854
2.0,30,3,9,147,0.99048537,0.9659863945578231,42.154761904761905
2.0,30,4,0,174,0.9381539,0.9827586206896551,40.76005747126437
2.0,30,4,1,174,0.9592892,0.9367816091954023,33.87356321839081
2.0,30,4,2,174,0.9662667,0.9425287356321839,33.64798850574713
2.0,30,4,3,174,0.9709349,0.9655172413793104,38.3117816091954
2.0,30,4,4,174,0.97446334,0.9655172413793104,38.418103448275865
2.0,30,4,5,173,0.9774387,0.9710982658959537,44.11705202312139
2.0,30,4,6,174,0.98047644,0.9367816091954023,43.72557471264368
2.0,30,4,7,174,0.98343027,0.9482758620689655,45.451149425287355
2.0,30,4,8,174,0.98646486,0.9655172413793104,46.77442528735632
2.0,30,4,9,174,0.99097854,0.9770114942528736,57.604885057471265
2.0,30,5,0,136,0.92697173,0.9264705882352942,61.091911764705884
2.0,30,5,1,135,0.9529782,0.9259259259259259,40.83518518518518
2.0,30,5,2,135,0.9609698,0.9481481481481482,44.035185185185185
2.0,30,5,3,135,0.9660518,0.9259259259259259,38.99629629629629
2.0,30,5,4,135,0.9701838,0.9851851851851852,34.0462962962963
2.0,30,5,5,135,0.9734786,0.9629629629629629,48.56296296296296
2.0,30,5,6,135,0.9767673,0.9629629629629629,41.98888888888889
2.0,30,5,7,135,0.98020065,0.9851851851851852,45.29814814814815
2.0,30,5,8,135,0.98422015,0.9925925925925926,54.71296296296296
2.0,30,5,9,136,0.98933095,0.9852941176470589,51.19669117647059
2.0,30,6,0,137,0.91788083,0.9927007299270073,34.05474452554745
2.0,30,6,1,137,0.9479706,0.9635036496350365,37.12956204379562
2.0,30,6,2,137,0.9572382,0.9635036496350365,36.697080291970806
2.0,30,6,3,137,0.96307963,0.9051094890510949,30.306569343065693
2.0,30,6,4,137,0.9681009,0.9562043795620438,32.40875912408759
2.0,30,6,5,136,0.9720356,0.9705882352941176,31.21139705882353
2.0,30,6,6,137,0.97549784,0.9854014598540146,36.56386861313869
2.0,30,6,7,137,0.97918314,0.9416058394160584,35.35766423357664
2.0,30,6,8,137,0.98323995,0.9562043795620438,37.65875912408759
2.0,30,6,9,137,0.98906255,0.9708029197080292,37.706204379562045
2.0,30,7,0,121,0.9067767,0.9421487603305785,23.5
2.0,30,7,1,121,0.9344328,0.9256198347107438,25.262396694214875
2.0,30,7,2,120,0.9460466,0.925,27.095833333333335
2.0,30,7,3,121,0.95408183,0.9421487603305785,26.076446280991735
2.0,30,7,4,121,0.95996714,0.9504132231404959,25.90082644628099
2.0,30,7,5,120,0.96535236,0.925,25.920833333333334
2.0,30,7,6,121,0.96997863,0.9421487603305785,30.0
2.0,30,7,7,120,0.97463983,0.925,26.979166666666668
2.0,30,7,8,121,0.9800951,0.9421487603305785,32.94834710743802
2.0,30,7,9,121,0.987252,0.9586776859504132,46.60123966942149
2.0,30,8,0,131,0.8860442,0.9083969465648855,19.015267175572518
2.0,30,8,1,131,0.93099016,0.9541984732824428,26.81679389312977
2.0,30,8,2,130,0.9427117,0.9307692307692308,24.38269230769231
2.0,30,8,3,131,0.9507336,0.9312977099236641,26.557251908396946
2.0,30,8,4,130,0.95630693,0.9615384615384616,24.732692307692307
2.0,30,8,5,131,0.9609597,0.9312977099236641,24.53435114503817
2.0,30,8,6,130,0.96530926,0.9538461538461539,26.78846153846154
2.0,30,8,7,131,0.9700038,0.9770992366412213,30.12786259541985
2.0,30,8,8,130,0.97567976,0.9692307692307692,33.715384615384615
2.0,30,8,9,131,0.98543394,0.9389312977099237,45.4236641221374
2.0,30,9,0,101,0.88741195,0.900990099009901,27.71039603960396
2.0,30,9,1,101,0.92293906,1.0,32.896039603960396
2.0,30,9,2,101,0.9350662,0.9504950495049505,29.324257425742573
2.0,30,9,3,100,0.9450759,0.87,26.98
2.0,30,9,4,101,0.95184845,0.9504950495049505,27.88118811881188
2.0,30,9,5,101,0.95745564,0.9504950495049505,29.353960396039604
2.0,30,9,6,100,0.96251523,0.97,31.03
2.0,30,9,7,101,0.9676005,0.9405940594059405,25.574257425742573
2.0,30,9,8,101,0.9736289,0.9207920792079208,26.616336633663366
2.0,30,9,9,101,0.9810921,0.9801980198019802,35.11138613861386
2.0,30,10,0,90,0.8693725,0.9222222222222223,27.15
2.0,30,10,1,90,0.9218132,0.9555555555555556,23.441666666666666
2.0,30,10,2,89,0.9338491,0.9662921348314607,22.162921348314608
2.0,30,10,3,90,0.94246876,0.9333333333333333,22.966666666666665
2.0,30,10,4,90,0.94918036,0.9555555555555556,26.988888888888887
2.0,30,10,5,89,0.9556899,0.9213483146067416,29.328651685393258
2.0,30,10,6,90,0.960867,0.9666666666666667,34.13055555555555
2.0,30,10,7,89,0.9661409,0.9662921348314607,29.828651685393258
2.0,30,10,8,90,0.97226477,0.9666666666666667,31.68888888888889
2.0,30,10,9,90,0.98096853,0.9888888888888889,36.66111111111111
2.0,30,11,0,109,0.8151477,0.908256880733945,35.45871559633027
2.0,30,11,1,108,0.9120219,0.9444444444444444,25.6875
2.0,30,11,2,109,0.9333308,0.908256880733945,22.623853211009173
2.0,30,11,3,108,0.94231147,0.9351851851851852,23.627314814814813
2.0,30,11,4,109,0.94853663,0.8990825688073395,23.263761467889907
2.0,30,11,5,108,0.9551484,0.9444444444444444,26.75462962962963
2.0,30,11,6,108,0.96138275,0.9166666666666666,25.958333333333332
2.0,30,11,7,109,0.9673955,0.9908256880733946,33.58715596330275
2.0,30,11,8,108,0.9735147,0.9537037037037037,31.33564814814815
2.0,30,11,9,109,0.98146766,0.9357798165137615,27.25229357798165
2.0,30,12,0,121,0.8628176,0.9090909090909091,38.21280991735537
2.0,30,12,1,121,0.91685665,0.8760330578512396,18.94214876033058
2.0,30,12,2,121,0.9296118,0.9504132231404959,22.78099173553719
