side,hmm_state,zscore,volatility_regime,sl_points,tp_points,horizon,aggregate_expectancy_R,aggregate_pf,aggregate_win_rate,observations
LONG,1,3.5,<20,25.0,100.0,60,-0.4245524296675192,0.5202312138728323,0.11508951406649616,782
LONG,1,3.5,<20,25.0,100.0,120,-0.24552429667519182,0.7108433734939759,0.15089514066496162,782
LONG,1,3.5,<20,25.0,125.0,10,-0.8849104859335037,0.09778357235984354,0.01918158567774936,782
LONG,1,3.5,<20,25.0,125.0,20,-0.8158567774936062,0.158311345646438,0.030690537084398978,782
LONG,1,3.5,<20,25.0,125.0,30,-0.7621483375959079,0.20639147802929428,0.03964194373401535,782
LONG,1,3.5,<20,25.0,125.0,60,-0.6240409207161125,0.33424283765347884,0.06265984654731457,782
LONG,1,3.5,<20,25.0,125.0,120,-0.46291560102301793,0.49157303370786515,0.08951406649616368,782
LONG,1,3.5,<20,35.0,20.0,10,-0.19620021921812203,0.5983545250560957,0.5115089514066496,782
LONG,1,3.5,<20,35.0,20.0,20,-0.10979174278407017,0.7467340918668353,0.5664961636828645,782
LONG,1,3.5,<20,35.0,20.0,30,-0.07563025210084034,0.8163265306122448,0.5882352941176471,782
LONG,1,3.5,<20,35.0,20.0,60,-0.025392765801972972,0.933140933140933,0.6202046035805626,782
LONG,1,3.5,<20,35.0,20.0,120,-0.013335769090244864,0.9641629847815414,0.6278772378516624,782
LONG,1,3.5,<20,35.0,25.0,10,-0.2700036536353672,0.5297486477887369,0.4258312020460358,782
LONG,1,3.5,<20,35.0,25.0,20,-0.15601023017902815,0.6926952141057935,0.49232736572890023,782
LONG,1,3.5,<20,35.0,25.0,30,-0.10778224333211539,0.7752380952380953,0.520460358056266,782
LONG,1,3.5,<20,35.0,25.0,60,-0.05078553160394589,0.8862054850593533,0.5537084398976982,782
LONG,1,3.5,<20,35.0,25.0,120,-0.02228717573986111,0.9481292517006802,0.5703324808184144,782
LONG,1,3.5,<20,35.0,35.0,10,-0.4398976982097187,0.38898756660746003,0.28005115089514065,782
LONG,1,3.5,<20,35.0,35.0,20,-0.289002557544757,0.5515873015873016,0.3554987212276215,782
LONG,1,3.5,<20,35.0,35.0,30,-0.22506393861892587,0.6325678496868476,0.3874680306905371,782
LONG,1,3.5,<20,35.0,35.0,60,-0.13554987212276215,0.7612612612612613,0.4322250639386189,782
LONG,1,3.5,<20,35.0,35.0,120,-0.0716112531969309,0.8663484486873508,0.4641943734015345,782
LONG,1,3.5,<20,35.0,50.0,10,-0.6335403726708074,0.2538726333907057,0.15089514066496162,782
LONG,1,3.5,<20,35.0,50.0,20,-0.44099378881987583,0.42714760322733747,0.23017902813299232,782
LONG,1,3.5,<20,35.0,50.0,30,-0.3074534161490683,0.5698952210580117,0.2851662404092072,782
LONG,1,3.5,<20,35.0,50.0,60,-0.20496894409937888,0.6952743074416078,0.3273657289002558,782
LONG,1,3.5,<20,35.0,50.0,120,-0.0993788819875776,0.8420441347270615,0.37084398976982097,782
LONG,1,3.5,<20,35.0,75.0,10,-0.7588600657654366,0.17807677087455479,0.07672634271099744,782
LONG,1,3.5,<20,35.0,75.0,20,-0.6423090975520642,0.2752009894867038,0.11381074168797954,782
LONG,1,3.5,<20,35.0,75.0,30,-0.5257581293386919,0.38080895008605853,0.15089514066496162,782
LONG,1,3.5,<20,35.0,75.0,60,-0.3489221775666788,0.5599078341013825,0.2071611253196931,782
LONG,1,3.5,<20,35.0,75.0,120,-0.17610522469857504,0.7613270611537509,0.26214833759590794,782
LONG,1,3.5,<20,35.0,100.0,10,-0.8520277676287906,0.11398176291793315,0.03836317135549872,782
LONG,1,3.5,<20,35.0,100.0,20,-0.7780416514431859,0.17445241325838343,0.05754475703324808,782
LONG,1,3.5,<20,35.0,100.0,30,-0.6941907197661673,0.24603174603174602,0.0792838874680307,782
LONG,1,3.5,<20,35.0,100.0,60,-0.4968944099378882,0.4285714285714286,0.13043478260869565,782
LONG,1,3.5,<20,35.0,100.0,120,-0.31932773109243684,0.6122448979591837,0.17647058823529413,782
LONG,1,3.5,<20,35.0,125.0,10,-0.9006211180124224,0.07936507936507936,0.021739130434782608,782
LONG,1,3.5,<20,35.0,125.0,20,-0.8421629521373767,0.12771996215704826,0.034526854219948847,782
LONG,1,3.5,<20,35.0,125.0,30,-0.7953964194373401,0.16733601070950468,0.04475703324808184,782
LONG,1,3.5,<20,35.0,125.0,60,-0.6667884545122397,0.28078817733990147,0.07289002557544758,782
LONG,1,3.5,<20,35.0,125.0,120,-0.5264888564121301,0.4126757693091502,0.10358056265984655,782
LONG,1,3.5,<20,50.0,20.0,10,-0.2301790281329923,0.48863636363636365,0.5498721227621484,782
LONG,1,3.5,<20,50.0,20.0,20,-0.12634271099744243,0.6639455782312925,0.6240409207161125,782
LONG,1,3.5,<20,50.0,20.0,30,-0.08337595907928386,0.7585185185185186,0.6547314578005116,782
LONG,1,3.5,<20,50.0,20.0,60,-0.015345268542199475,0.9482758620689655,0.7033248081841432,782
LONG,1,3.5,<20,50.0,20.0,120,0.007928388746803072,1.0283105022831052,0.7199488491048593,782
LONG,1,3.5,<20,50.0,25.0,10,-0.3056265984654732,0.430952380952381,0.4629156010230179,782
LONG,1,3.5,<20,50.0,25.0,20,-0.17710997442455245,0.6076487252124646,0.5485933503836317,782
LONG,1,3.5,<20,50.0,25.0,30,-0.11956521739130432,0.7105263157894737,0.5869565217391305,782
LONG,1,3.5,<20,50.0,25.0,60,-0.04092071611253195,0.8865248226950354,0.639386189258312,782
LONG,1,3.5,<20,50.0,25.0,120,-0.0006393861892583508,0.9980842911877394,0.6662404092071611,782
LONG,1,3.5,<20,50.0,35.0,10,-0.4826086956521739,0.30624999999999997,0.30434782608695654,782
LONG,1,3.5,<20,50.0,35.0,20,-0.3108695652173913,0.4772043010752688,0.4053708439897698,782
LONG,1,3.5,<20,50.0,35.0,30,-0.23695652173913045,0.5700696055684454,0.44884910485933505,782
LONG,1,3.5,<20,50.0,35.0,60,-0.12826086956521743,0.7367454068241469,0.5127877237851662,782
LONG,1,3.5,<20,50.0,35.0,120,-0.047826086956521796,0.8912790697674418,0.5601023017902813,782
LONG,1,3.5,<20,50.0,50.0,10,-0.6751918158567776,0.19389312977099238,0.16240409207161124,782
LONG,1,3.5,<20,50.0,50.0,20,-0.4757033248081841,0.35528596187175043,0.26214833759590794,782
LONG,1,3.5,<20,50.0,50.0,30,-0.3427109974424552,0.4895238095238095,0.32864450127877237,782
LONG,1,3.5,<20,50.0,50.0,60,-0.23529411764705888,0.6190476190476191,0.38235294117647056,782
LONG,1,3.5,<20,50.0,50.0,120,-0.11253196930946291,0.7977011494252874,0.4437340153452685,782
LONG,1,3.5,<20,50.0,75.0,10,-0.7953964194373402,0.13370473537604458,0.08184143222506395,782
LONG,1,3.5,<20,50.0,75.0,20,-0.6771099744245525,0.22246696035242292,0.12915601023017903,782
LONG,1,3.5,<20,50.0,75.0,30,-0.5556265984654731,0.32426127527216175,0.17774936061381075,782
LONG,1,3.5,<20,50.0,75.0,60,-0.38618925831202044,0.488135593220339,0.24552429667519182,782
LONG,1,3.5,<20,50.0,75.0,120,-0.22314578005115093,0.6762523191094619,0.31074168797953966,782
LONG,1,3.5,<20,50.0,100.0,10,-0.8772378516624041,0.08533333333333333,0.04092071611253197,782
LONG,1,3.5,<20,50.0,100.0,20,-0.8120204603580563,0.13369713506139155,0.06265984654731457,782
LONG,1,3.5,<20,50.0,100.0,30,-0.7084398976982097,0.21529745042492918,0.09718670076726342,782
LONG,1,3.5,<20,50.0,100.0,60,-0.5204603580562659,0.380517503805175,0.159846547314578,782
LONG,1,3.5,<20,50.0,100.0,120,-0.35549872122762144,0.5472312703583062,0.21483375959079284,782
LONG,1,3.5,<20,50.0,125.0,10,-0.9194373401534527,0.058900523560209424,0.023017902813299233,782
LONG,1,3.5,<20,50.0,125.0,20,-0.8702046035805626,0.09628154050464807,0.0370843989769821,782
LONG,1,3.5,<20,50.0,125.0,30,-0.8164961636828645,0.13832658569500675,0.052429667519181586,782
LONG,1,3.5,<20,50.0,125.0,60,-0.6732736572890026,0.25740479548660083,0.09335038363171355,782
LONG,1,3.5,<20,50.0,125.0,120,-0.5255754475703325,0.39201183431952663,0.13554987212276215,782
LONG,1,4.0,<20,5.0,20.0,10,-0.05633802816901412,0.9305555555555556,0.18873239436619718,355
LONG,1,4.0,<20,5.0,20.0,20,-0.05633802816901412,0.9305555555555556,0.18873239436619718,355
LONG,1,4.0,<20,5.0,20.0,30,-0.04225352112676062,0.9477351916376306,0.19154929577464788,355
LONG,1,4.0,<20,5.0,20.0,60,-0.028169014084507116,0.965034965034965,0.19436619718309858,355
LONG,1,4.0,<20,5.0,20.0,120,-0.028169014084507116,0.965034965034965,0.19436619718309858,355
LONG,1,4.0,<20,5.0,25.0,10,0.030985915492957705,1.0374149659863945,0.17183098591549295,355
LONG,1,4.0,<20,5.0,25.0,20,0.030985915492957705,1.0374149659863945,0.17183098591549295,355
LONG,1,4.0,<20,5.0,25.0,30,0.04788732394366191,1.0580204778156996,0.17464788732394365,355
LONG,1,4.0,<20,5.0,25.0,60,0.04788732394366191,1.0580204778156996,0.17464788732394365,355
LONG,1,4.0,<20,5.0,25.0,120,0.04788732394366191,1.0580204778156996,0.17464788732394365,355
LONG,1,4.0,<20,5.0,35.0,10,-0.05352112676056342,0.939297124600639,0.11830985915492957,355
LONG,1,4.0,<20,5.0,35.0,20,0.036619718309859106,1.0420711974110033,0.1295774647887324,355
LONG,1,4.0,<20,5.0,35.0,30,0.05915492957746471,1.0681818181818181,0.1323943661971831,355
LONG,1,4.0,<20,5.0,35.0,60,0.05915492957746471,1.0681818181818181,0.1323943661971831,355
LONG,1,4.0,<20,5.0,35.0,120,0.08169014084507031,1.0944625407166124,0.1352112676056338,355
LONG,1,4.0,<20,5.0,50.0,10,-0.13239436619718303,0.8562691131498471,0.07887323943661972,355
LONG,1,4.0,<20,5.0,50.0,20,0.08450704225352101,1.09375,0.09859154929577464,355
LONG,1,4.0,<20,5.0,50.0,30,0.14647887323943654,1.1635220125786163,0.10422535211267606,355
LONG,1,4.0,<20,5.0,50.0,60,0.14647887323943654,1.1635220125786163,0.10422535211267606,355
LONG,1,4.0,<20,5.0,50.0,120,0.20845070422535217,1.2341772151898733,0.10985915492957747,355
LONG,1,4.0,<20,5.0,75.0,10,-0.45915492957746484,0.5247813411078717,0.03380281690140845,355
LONG,1,4.0,<20,5.0,75.0,20,-0.18873239436619715,0.8011869436201781,0.05070422535211268,355
LONG,1,4.0,<20,5.0,75.0,30,-0.09859154929577463,0.8955223880597015,0.056338028169014086,355
LONG,1,4.0,<20,5.0,75.0,60,0.08169014084507042,1.0876132930513596,0.0676056338028169,355
LONG,1,4.0,<20,5.0,75.0,120,0.21690140845070427,1.2347560975609757,0.07605633802816901,355
LONG,1,4.0,<20,5.0,100.0,10,-0.5267605633802817,0.4610951008645533,0.022535211267605635,355
LONG,1,4.0,<20,5.0,100.0,20,-0.46760563380281694,0.5202312138728323,0.02535211267605634,355
LONG,1,4.0,<20,5.0,100.0,30,-0.4084507042253521,0.5797101449275363,0.028169014084507043,355
LONG,1,4.0,<20,5.0,100.0,60,-0.05352112676056331,0.943952802359882,0.04507042253521127,355
LONG,1,4.0,<20,5.0,100.0,120,0.005633802816901401,1.0059171597633136,0.04788732394366197,355
LONG,1,4.0,<20,5.0,125.0,10,-0.7070422535211267,0.2849002849002849,0.011267605633802818,355
LONG,1,4.0,<20,5.0,125.0,20,-0.6338028169014085,0.35714285714285715,0.014084507042253521,355
LONG,1,4.0,<20,5.0,125.0,30,-0.5605633802816903,0.4297994269340974,0.016901408450704224,355
LONG,1,4.0,<20,5.0,125.0,60,-0.4140845070422535,0.5763688760806917,0.022535211267605635,355
LONG,1,4.0,<20,5.0,125.0,120,-0.2676056338028169,0.7246376811594203,0.028169014084507043,355
LONG,1,4.0,<20,7.5,20.0,10,0.00187793427230043,1.0025839793281652,0.27323943661971833,355
LONG,1,4.0,<20,7.5,20.0,20,0.012206572769953072,1.0168612191958495,0.27605633802816903,355
LONG,1,4.0,<20,7.5,20.0,30,0.022535211267605604,1.03125,0.27887323943661974,355
LONG,1,4.0,<20,7.5,20.0,60,0.032863849765258135,1.045751633986928,0.28169014084507044,355
LONG,1,4.0,<20,7.5,20.0,120,0.032863849765258135,1.045751633986928,0.28169014084507044,355
LONG,1,4.0,<20,7.5,25.0,10,0.04976525821596256,1.0656753407682777,0.24225352112676057,355
LONG,1,4.0,<20,7.5,25.0,20,0.06197183098591552,1.0820895522388059,0.24507042253521127,355
LONG,1,4.0,<20,7.5,25.0,30,0.08638497652582167,1.1152882205513786,0.2507042253521127,355
LONG,1,4.0,<20,7.5,25.0,60,0.08638497652582167,1.1152882205513786,0.2507042253521127,355
LONG,1,4.0,<20,7.5,25.0,120,0.08638497652582167,1.1152882205513786,0.2507042253521127,355
LONG,1,4.0,<20,7.5,35.0,10,-0.010328638497652642,0.9874857792946532,0.17464788732394365,355
LONG,1,4.0,<20,7.5,35.0,20,0.0854460093896714,1.1056910569105693,0.19154929577464788,355
LONG,1,4.0,<20,7.5,35.0,30,0.11737089201877926,1.1461988304093569,0.19718309859154928,355
LONG,1,4.0,<20,7.5,35.0,60,0.14929577464788735,1.187279151943463,0.2028169014084507,355
LONG,1,4.0,<20,7.5,35.0,120,0.1652582159624414,1.2080378250591017,0.2056338028169014,355
LONG,1,4.0,<20,7.5,50.0,10,-0.15774647887323945,0.8227848101265823,0.10985915492957747,355
LONG,1,4.0,<20,7.5,50.0,20,0.0798122065727701,1.092896174863388,0.14084507042253522,355
LONG,1,4.0,<20,7.5,50.0,30,0.187793427230047,1.2222222222222223,0.15492957746478872,355
LONG,1,4.0,<20,7.5,50.0,60,0.187793427230047,1.2222222222222223,0.15492957746478872,355
LONG,1,4.0,<20,7.5,50.0,120,0.27417840375586855,1.328828828828829,0.16619718309859155,355
LONG,1,4.0,<20,7.5,75.0,10,-0.4732394366197183,0.5029585798816568,0.04788732394366197,355
LONG,1,4.0,<20,7.5,75.0,20,-0.10140845070422533,0.8895705521472392,0.08169014084507042,355
LONG,1,4.0,<20,7.5,75.0,30,-0.03943661971830992,0.9567901234567902,0.08732394366197183,355
LONG,1,4.0,<20,7.5,75.0,60,0.11549295774647883,1.128526645768025,0.10140845070422536,355
LONG,1,4.0,<20,7.5,75.0,120,0.20845070422535217,1.2341772151898733,0.10985915492957747,355
LONG,1,4.0,<20,7.5,100.0,10,-0.555868544600939,0.42635658914728686,0.030985915492957747,355
LONG,1,4.0,<20,7.5,100.0,20,-0.515492957746479,0.46647230320699706,0.03380281690140845,355
LONG,1,4.0,<20,7.5,100.0,30,-0.31361502347417836,0.6706114398422092,0.04788732394366197,355
LONG,1,4.0,<20,7.5,100.0,60,0.009389671361502483,1.0101010101010102,0.07042253521126761,355
LONG,1,4.0,<20,7.5,100.0,120,0.04976525821596245,1.0536980749746707,0.07323943661971831,355
LONG,1,4.0,<20,7.5,125.0,10,-0.7511737089201878,0.2380952380952381,0.014084507042253521,355
LONG,1,4.0,<20,7.5,125.0,20,-0.6516431924882629,0.33524904214559387,0.01971830985915493,355
LONG,1,4.0,<20,7.5,125.0,30,-0.6018779342723004,0.38424591738712777,0.022535211267605635,355
LONG,1,4.0,<20,7.5,125.0,60,-0.45258215962441317,0.5329457364341086,0.030985915492957747,355
LONG,1,4.0,<20,7.5,125.0,120,-0.20375586854460082,0.7866273352999017,0.04507042253521127,355
LONG,1,4.0,<20,10.0,20.0,10,-0.04507042253521121,0.9338842975206612,0.3183098591549296,355
LONG,1,4.0,<20,10.0,20.0,20,-0.028169014084507005,0.9583333333333334,0.323943661971831,355
LONG,1,4.0,<20,10.0,20.0,30,-0.019718309859154903,0.9707112970711297,0.3267605633802817,355
LONG,1,4.0,<20,10.0,20.0,60,-0.011267605633802802,0.9831932773109243,0.3295774647887324,355
LONG,1,4.0,<20,10.0,20.0,120,-0.011267605633802802,0.9831932773109243,0.3295774647887324,355
LONG,1,4.0,<20,10.0,25.0,10,-0.04366197183098586,0.939922480620155,0.27323943661971833,355
LONG,1,4.0,<20,10.0,25.0,20,-0.004225352112676051,0.9940944881889764,0.28450704225352114,355
LONG,1,4.0,<20,10.0,25.0,30,0.015492957746478853,1.0218253968253967,0.29014084507042254,355
LONG,1,4.0,<20,10.0,25.0,60,0.015492957746478853,1.0218253968253967,0.29014084507042254,355
LONG,1,4.0,<20,10.0,25.0,120,0.015492957746478853,1.0218253968253967,0.29014084507042254,355
LONG,1,4.0,<20,10.0,35.0,10,-0.09999999999999998,0.875,0.2,355
LONG,1,4.0,<20,10.0,35.0,20,-0.011267605633802691,0.9855595667870036,0.21971830985915494,355
LONG,1,4.0,<20,10.0,35.0,30,0.026760563380281766,1.0346715328467153,0.22816901408450704,355
LONG,1,4.0,<20,10.0,35.0,60,0.06478873239436622,1.084870848708487,0.23661971830985915,355
LONG,1,4.0,<20,10.0,35.0,120,0.07746478873239437,1.1018518518518519,0.23943661971830985,355
LONG,1,4.0,<20,10.0,50.0,10,-0.23943661971830976,0.7258064516129032,0.1267605633802817,355
LONG,1,4.0,<20,10.0,50.0,20,-0.019718309859154903,0.9764309764309764,0.16338028169014085,355
LONG,1,4.0,<20,10.0,50.0,30,0.06478873239436622,1.0787671232876712,0.17746478873239438,355
LONG,1,4.0,<20,10.0,50.0,60,0.09859154929577463,1.1206896551724137,0.18309859154929578,355
LONG,1,4.0,<20,10.0,50.0,120,0.16619718309859144,1.2062937062937062,0.19436619718309858,355
LONG,1,4.0,<20,10.0,75.0,10,-0.5450704225352112,0.42410714285714285,0.05352112676056338,355
LONG,1,4.0,<20,10.0,75.0,20,-0.20985915492957752,0.7686335403726708,0.09295774647887324,355
LONG,1,4.0,<20,10.0,75.0,30,-0.11408450704225359,0.8726415094339622,0.10422535211267606,355
LONG,1,4.0,<20,10.0,75.0,60,0.07746478873239437,1.0887096774193548,0.1267605633802817,355
LONG,1,4.0,<20,10.0,75.0,120,0.14929577464788735,1.1726384364820848,0.1352112676056338,355
LONG,1,4.0,<20,10.0,100.0,10,-0.6281690140845071,0.3498542274052478,0.03380281690140845,355
LONG,1,4.0,<20,10.0,100.0,20,-0.5971830985915494,0.38011695906432746,0.036619718309859155,355
LONG,1,4.0,<20,10.0,100.0,30,-0.380281690140845,0.5970149253731343,0.056338028169014086,355
LONG,1,4.0,<20,10.0,100.0,60,-0.13239436619718303,0.8562691131498471,0.07887323943661972,355
LONG,1,4.0,<20,10.0,100.0,120,-0.008450704225352101,0.9907120743034056,0.09014084507042254,355
LONG,1,4.0,<20,10.0,125.0,10,-0.771830985915493,0.2148997134670487,0.016901408450704224,355
LONG,1,4.0,<20,10.0,125.0,20,-0.6957746478873239,0.2881844380403458,0.022535211267605635,355
LONG,1,4.0,<20,10.0,125.0,30,-0.619718309859155,0.36231884057971014,0.028169014084507043,355
LONG,1,4.0,<20,10.0,125.0,60,-0.46760563380281694,0.5131964809384164,0.03943661971830986,355
LONG,1,4.0,<20,10.0,125.0,120,-0.27746478873239433,0.7068452380952381,0.05352112676056338,355
LONG,1,4.0,<20,12.5,20.0,10,-0.04788732394366202,0.9244444444444444,0.36619718309859156,355
LONG,1,4.0,<20,12.5,20.0,20,-0.03323943661971829,0.947085201793722,0.37183098591549296,355
LONG,1,4.0,<20,12.5,20.0,30,-0.018591549295774557,0.9701357466063348,0.37746478873239436,355
LONG,1,4.0,<20,12.5,20.0,60,-0.011267605633802691,0.9818181818181818,0.38028169014084506,355
LONG,1,4.0,<20,12.5,20.0,120,-0.011267605633802691,0.9818181818181818,0.38028169014084506,355
LONG,1,4.0,<20,12.5,25.0,10,-0.07887323943661972,0.8861788617886179,0.30704225352112674,355
LONG,1,4.0,<20,12.5,25.0,20,-0.036619718309859106,0.946058091286307,0.3211267605633803,355
LONG,1,4.0,<20,12.5,25.0,30,-0.019718309859154903,0.9707112970711297,0.3267605633802817,355
LONG,1,4.0,<20,12.5,25.0,60,-0.011267605633802802,0.9831932773109243,0.3295774647887324,355
LONG,1,4.0,<20,12.5,25.0,120,-0.011267605633802802,0.9831932773109243,0.3295774647887324,355
LONG,1,4.0,<20,12.5,35.0,10,-0.15436619718309852,0.8014492753623188,0.22253521126760564,355
LONG,1,4.0,<20,12.5,35.0,20,-0.058028169014084585,0.9228464419475655,0.24788732394366197,355
LONG,1,4.0,<20,12.5,35.0,30,-0.025915492957746533,0.9651515151515151,0.2563380281690141,355
LONG,1,4.0,<20,12.5,35.0,60,0.016901408450704092,1.023076923076923,0.2676056338028169,355
LONG,1,4.0,<20,12.5,35.0,120,0.03830985915492957,1.0527131782945736,0.27323943661971833,355
LONG,1,4.0,<20,12.5,50.0,10,-0.2957746478873239,0.6557377049180327,0.14084507042253522,355
LONG,1,4.0,<20,12.5,50.0,20,-0.08450704225352113,0.896551724137931,0.18309859154929578,355
LONG,1,4.0,<20,12.5,50.0,30,0.0,1.0,0.2,355
LONG,1,4.0,<20,12.5,50.0,60,0.04225352112676062,1.0533807829181494,0.2084507042253521,355
LONG,1,4.0,<20,12.5,50.0,120,0.09859154929577474,1.1263537906137184,0.21971830985915494,355
LONG,1,4.0,<20,12.5,75.0,10,-0.5661971830985915,0.3963963963963964,0.061971830985915494,355
LONG,1,4.0,<20,12.5,75.0,20,-0.2704225352112676,0.6981132075471698,0.10422535211267606,355
LONG,1,4.0,<20,12.5,75.0,30,-0.15211267605633805,0.8269230769230769,0.12112676056338029,355
LONG,1,4.0,<20,12.5,75.0,60,0.04507042253521121,1.0529801324503312,0.14929577464788732,355
LONG,1,4.0,<20,12.5,75.0,120,0.10422535211267614,1.1237458193979932,0.15774647887323945,355
LONG,1,4.0,<20,12.5,100.0,10,-0.6450704225352113,0.3284457478005865,0.03943661971830986,355
LONG,1,4.0,<20,12.5,100.0,20,-0.6197183098591549,0.35294117647058826,0.04225352112676056,355
LONG,1,4.0,<20,12.5,100.0,30,-0.4169014084507042,0.5542168674698795,0.0647887323943662,355
LONG,1,4.0,<20,12.5,100.0,60,-0.16338028169014085,0.8198757763975155,0.09295774647887324,355
LONG,1,4.0,<20,12.5,100.0,120,-0.06197183098591552,0.9308176100628931,0.10422535211267606,355
LONG,1,4.0,<20,12.5,125.0,10,-0.7830985915492958,0.20114942528735633,0.01971830985915493,355
LONG,1,4.0,<20,12.5,125.0,20,-0.6901408450704225,0.2898550724637681,0.028169014084507043,355
LONG,1,4.0,<20,12.5,125.0,30,-0.6281690140845071,0.3498542274052478,0.03380281690140845,355
LONG,1,4.0,<20,12.5,125.0,60,-0.4732394366197183,0.5029585798816568,0.04788732394366197,355
LONG,1,4.0,<20,12.5,125.0,120,-0.3183098591549295,0.6606606606606606,0.061971830985915494,355
LONG,1,4.0,<20,15.0,20.0,10,-0.08638497652582167,0.8580246913580246,0.39154929577464787,355
LONG,1,4.0,<20,15.0,20.0,20,-0.06666666666666665,0.8888888888888888,0.4,355
LONG,1,4.0,<20,15.0,20.0,30,-0.05352112676056342,0.909952606635071,0.4056338028169014,355
LONG,1,4.0,<20,15.0,20.0,60,-0.04694835680751175,0.9206349206349206,0.4084507042253521,355
LONG,1,4.0,<20,15.0,20.0,120,-0.04694835680751175,0.9206349206349206,0.4084507042253521,355
LONG,1,4.0,<20,15.0,25.0,10,-0.12112676056338023,0.819327731092437,0.3295774647887324,355
LONG,1,4.0,<20,15.0,25.0,20,-0.06854460093896719,0.8946608946608947,0.3492957746478873,355
LONG,1,4.0,<20,15.0,25.0,30,-0.05352112676056331,0.9170305676855895,0.35492957746478876,355
LONG,1,4.0,<20,15.0,25.0,60,-0.04600938967136148,0.9283625730994153,0.35774647887323946,355
LONG,1,4.0,<20,15.0,25.0,120,-0.04600938967136148,0.9283625730994153,0.35774647887323946,355
LONG,1,4.0,<20,15.0,35.0,10,-0.22065727699530513,0.7120098039215687,0.23380281690140844,355
LONG,1,4.0,<20,15.0,35.0,20,-0.107981220657277,0.8525641025641026,0.2676056338028169,355
LONG,1,4.0,<20,15.0,35.0,30,-0.07042253521126751,0.9023437500000001,0.27887323943661974,355
