side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,wr_ge_50,wr_ge_55,wr_ge_60,positive_expectancy
LONG,2,0-20,1.5,7797,20.0,10.0,2.0,120,0.3394895472617673,0.01846864178530183,False,False,False,True
LONG,2,0-20,1.5,7797,30.0,15.0,2.0,120,0.3225599589585738,-0.032320123124278566,False,False,False,False
LONG,2,0-20,2.0,3836,5.0,5.0,1.0,10,0.367570385818561,-0.26485922836287795,False,False,False,False
LONG,2,0-20,2.0,3836,10.0,5.0,2.0,10,0.2468717413972888,-0.2593847758081337,False,False,False,False
LONG,2,0-20,2.0,3836,15.0,10.0,1.5,10,0.2672054223149113,-0.3319864442127218,False,False,False,False
LONG,2,0-20,2.0,3836,20.0,10.0,2.0,10,0.2020333680917622,-0.3938998957247134,False,False,False,False
LONG,2,0-20,2.0,3836,30.0,15.0,2.0,10,0.1504171011470281,-0.5487486965589157,False,False,False,False
LONG,2,0-20,2.0,3836,5.0,5.0,1.0,20,0.3782586027111574,-0.24348279457768518,False,False,False,False
LONG,2,0-20,2.0,3836,10.0,5.0,2.0,20,0.2713764337851929,-0.1858706986444213,False,False,False,False
LONG,2,0-20,2.0,3836,15.0,10.0,1.5,20,0.3271637122002085,-0.18209071949947875,False,False,False,False
LONG,2,0-20,2.0,3836,20.0,10.0,2.0,20,0.2479144942648592,-0.25625651720542236,False,False,False,False
LONG,2,0-20,2.0,3836,30.0,15.0,2.0,20,0.1934306569343065,-0.4197080291970805,False,False,False,False
LONG,2,0-20,2.0,3836,5.0,5.0,1.0,30,0.3803441084462982,-0.23931178310740364,False,False,False,False
LONG,2,0-20,2.0,3836,10.0,5.0,2.0,30,0.2802398331595412,-0.15928050052137632,False,False,False,False
LONG,2,0-20,2.0,3836,15.0,10.0,1.5,30,0.3550573514077164,-0.11235662148070902,False,False,False,False
LONG,2,0-20,2.0,3836,20.0,10.0,2.0,30,0.2810218978102189,-0.15693430656934326,False,False,False,False
LONG,2,0-20,2.0,3836,30.0,15.0,2.0,30,0.218978102189781,-0.343065693430657,False,False,False,False
LONG,2,0-20,2.0,3836,5.0,5.0,1.0,60,0.3819082377476538,-0.23618352450469238,False,False,False,False
LONG,2,0-20,2.0,3836,10.0,5.0,2.0,60,0.2851929092805005,-0.14442127215849843,False,False,False,False
LONG,2,0-20,2.0,3836,15.0,10.0,1.5,60,0.3842544316996871,-0.03936392075078221,False,False,False,False
LONG,2,0-20,2.0,3836,20.0,10.0,2.0,60,0.321689259645464,-0.03493222106360794,False,False,False,False
LONG,2,0-20,2.0,3836,30.0,15.0,2.0,60,0.2718978102189781,-0.18430656934306577,False,False,False,False
LONG,2,0-20,2.0,3836,5.0,5.0,1.0,120,0.382429614181439,-0.23514077163712205,False,False,False,False
LONG,2,0-20,2.0,3836,10.0,5.0,2.0,120,0.2885818561001043,-0.1342544316996871,False,False,False,False
LONG,2,0-20,2.0,3836,15.0,10.0,1.5,120,0.3944212721584984,-0.01394681960375388,False,False,False,False
LONG,2,0-20,2.0,3836,20.0,10.0,2.0,120,0.3386339937434828,0.015901981230448392,False,False,False,True
LONG,2,0-20,2.0,3836,30.0,15.0,2.0,120,0.3172575599582898,-0.048227320125130535,False,False,False,False
LONG,2,0-20,2.5,1584,5.0,5.0,1.0,10,0.3472222222222222,-0.3055555555555556,False,False,False,False
LONG,2,0-20,2.5,1584,10.0,5.0,2.0,10,0.240530303030303,-0.278409090909091,False,False,False,False
LONG,2,0-20,2.5,1584,15.0,10.0,1.5,10,0.279040404040404,-0.30239898989899006,False,False,False,False
LONG,2,0-20,2.5,1584,20.0,10.0,2.0,10,0.2159090909090909,-0.35227272727272724,False,False,False,False
LONG,2,0-20,2.5,1584,30.0,15.0,2.0,10,0.1609848484848484,-0.5170454545454548,False,False,False,False
LONG,2,0-20,2.5,1584,5.0,5.0,1.0,20,0.3592171717171717,-0.2815656565656566,False,False,False,False
LONG,2,0-20,2.5,1584,10.0,5.0,2.0,20,0.264520202020202,-0.20643939393939403,False,False,False,False
LONG,2,0-20,2.5,1584,15.0,10.0,1.5,20,0.3295454545454545,-0.1761363636363638,False,False,False,False
LONG,2,0-20,2.5,1584,20.0,10.0,2.0,20,0.2493686868686868,-0.25189393939393956,False,False,False,False
LONG,2,0-20,2.5,1584,30.0,15.0,2.0,20,0.2051767676767676,-0.3844696969696972,False,False,False,False
LONG,2,0-20,2.5,1584,5.0,5.0,1.0,30,0.3611111111111111,-0.27777777777777773,False,False,False,False
LONG,2,0-20,2.5,1584,10.0,5.0,2.0,30,0.2765151515151515,-0.17045454545454553,False,False,False,False
LONG,2,0-20,2.5,1584,15.0,10.0,1.5,30,0.3585858585858585,-0.1035353535353537,False,False,False,False
LONG,2,0-20,2.5,1584,20.0,10.0,2.0,30,0.2840909090909091,-0.1477272727272726,False,False,False,False
LONG,2,0-20,2.5,1584,30.0,15.0,2.0,30,0.2291666666666666,-0.31250000000000017,False,False,False,False
LONG,2,0-20,2.5,1584,5.0,5.0,1.0,60,0.3642676767676767,-0.27146464646464663,False,False,False,False
LONG,2,0-20,2.5,1584,10.0,5.0,2.0,60,0.2815656565656566,-0.15530303030303028,False,False,False,False
LONG,2,0-20,2.5,1584,15.0,10.0,1.5,60,0.3857323232323232,-0.035669191919191934,False,False,False,False
LONG,2,0-20,2.5,1584,20.0,10.0,2.0,60,0.3200757575757575,-0.039772727272727404,False,False,False,False
LONG,2,0-20,2.5,1584,30.0,15.0,2.0,60,0.2777777777777778,-0.16666666666666663,False,False,False,False
LONG,2,0-20,2.5,1584,5.0,5.0,1.0,120,0.3648989898989899,-0.2702020202020203,False,False,False,False
LONG,2,0-20,2.5,1584,10.0,5.0,2.0,120,0.2840909090909091,-0.1477272727272726,False,False,False,False
LONG,2,0-20,2.5,1584,15.0,10.0,1.5,120,0.3958333333333333,-0.01041666666666674,False,False,False,False
LONG,2,0-20,2.5,1584,20.0,10.0,2.0,120,0.3409090909090909,0.022727272727272596,False,False,False,True
LONG,2,0-20,2.5,1584,30.0,15.0,2.0,120,0.3169191919191919,-0.04924242424242442,False,False,False,False
LONG,2,0-20,3.0,598,5.0,5.0,1.0,10,0.3060200668896321,-0.38795986622073575,False,False,False,False
LONG,2,0-20,3.0,598,10.0,5.0,2.0,10,0.2107023411371237,-0.3678929765886289,False,False,False,False
LONG,2,0-20,3.0,598,15.0,10.0,1.5,10,0.2692307692307692,-0.326923076923077,False,False,False,False
LONG,2,0-20,3.0,598,20.0,10.0,2.0,10,0.2023411371237458,-0.3929765886287626,False,False,False,False
LONG,2,0-20,3.0,598,30.0,15.0,2.0,10,0.1588628762541806,-0.5234113712374582,False,False,False,False
LONG,2,0-20,3.0,598,5.0,5.0,1.0,20,0.3177257525083612,-0.36454849498327757,False,False,False,False
LONG,2,0-20,3.0,598,10.0,5.0,2.0,20,0.2357859531772575,-0.2926421404682275,False,False,False,False
LONG,2,0-20,3.0,598,15.0,10.0,1.5,20,0.3193979933110368,-0.201505016722408,False,False,False,False
LONG,2,0-20,3.0,598,20.0,10.0,2.0,20,0.2374581939799331,-0.28762541806020075,False,False,False,False
LONG,2,0-20,3.0,598,30.0,15.0,2.0,20,0.1989966555183946,-0.4030100334448162,False,False,False,False
LONG,2,0-20,3.0,598,5.0,5.0,1.0,30,0.3193979933110368,-0.3612040133779264,False,False,False,False
LONG,2,0-20,3.0,598,10.0,5.0,2.0,30,0.2441471571906354,-0.2675585284280938,False,False,False,False
LONG,2,0-20,3.0,598,15.0,10.0,1.5,30,0.3461538461538461,-0.1346153846153848,False,False,False,False
LONG,2,0-20,3.0,598,20.0,10.0,2.0,30,0.2675585284280936,-0.19732441471571927,False,False,False,False
LONG,2,0-20,3.0,598,30.0,15.0,2.0,30,0.225752508361204,-0.322742474916388,False,False,False,False
LONG,2,0-20,3.0,598,5.0,5.0,1.0,60,0.3244147157190635,-0.35117056856187295,False,False,False,False
LONG,2,0-20,3.0,598,10.0,5.0,2.0,60,0.2525083612040134,-0.24247491638795993,False,False,False,False
LONG,2,0-20,3.0,598,15.0,10.0,1.5,60,0.3712374581939799,-0.07190635451505023,False,False,False,False
LONG,2,0-20,3.0,598,20.0,10.0,2.0,60,0.2976588628762542,-0.10702341137123739,False,False,False,False
LONG,2,0-20,3.0,598,30.0,15.0,2.0,60,0.2692307692307692,-0.1923076923076924,False,False,False,False
LONG,2,0-20,3.0,598,5.0,5.0,1.0,120,0.3244147157190635,-0.35117056856187295,False,False,False,False
LONG,2,0-20,3.0,598,10.0,5.0,2.0,120,0.2558528428093645,-0.23244147157190653,False,False,False,False
LONG,2,0-20,3.0,598,15.0,10.0,1.5,120,0.3762541806020067,-0.05936454849498318,False,False,False,False
LONG,2,0-20,3.0,598,20.0,10.0,2.0,120,0.3127090301003344,-0.061872909698996836,False,False,False,False
LONG,2,0-20,3.0,598,30.0,15.0,2.0,120,0.3060200668896321,-0.08193979933110362,False,False,False,False
LONG,2,0-20,3.5,233,5.0,5.0,1.0,10,0.2832618025751073,-0.43347639484978545,False,False,False,False
LONG,2,0-20,3.5,233,10.0,5.0,2.0,10,0.2145922746781116,-0.3562231759656652,False,False,False,False
LONG,2,0-20,3.5,233,15.0,10.0,1.5,10,0.3218884120171674,-0.1952789699570815,False,False,False,False
LONG,2,0-20,3.5,233,20.0,10.0,2.0,10,0.2403433476394849,-0.27896995708154526,False,False,False,False
LONG,2,0-20,3.5,233,30.0,15.0,2.0,10,0.1888412017167382,-0.43347639484978534,False,False,False,False
LONG,2,0-20,3.5,233,5.0,5.0,1.0,20,0.296137339055794,-0.40772532188841204,False,False,False,False
LONG,2,0-20,3.5,233,10.0,5.0,2.0,20,0.2360515021459227,-0.291845493562232,False,False,False,False
LONG,2,0-20,3.5,233,15.0,10.0,1.5,20,0.3562231759656652,-0.1094420600858369,False,False,False,False
LONG,2,0-20,3.5,233,20.0,10.0,2.0,20,0.2618025751072961,-0.2145922746781117,False,False,False,False
LONG,2,0-20,3.5,233,30.0,15.0,2.0,20,0.2017167381974249,-0.39484978540772536,False,False,False,False
LONG,2,0-20,3.5,233,5.0,5.0,1.0,30,0.296137339055794,-0.40772532188841204,False,False,False,False
LONG,2,0-20,3.5,233,10.0,5.0,2.0,30,0.2403433476394849,-0.27896995708154526,False,False,False,False
LONG,2,0-20,3.5,233,15.0,10.0,1.5,30,0.3819742489270386,-0.04506437768240357,False,False,False,False
LONG,2,0-20,3.5,233,20.0,10.0,2.0,30,0.2875536480686695,-0.13733905579399142,False,False,False,False
LONG,2,0-20,3.5,233,30.0,15.0,2.0,30,0.2274678111587982,-0.3175965665236054,False,False,False,False
LONG,2,0-20,3.5,233,5.0,5.0,1.0,60,0.3004291845493562,-0.3991416309012876,False,False,False,False
LONG,2,0-20,3.5,233,10.0,5.0,2.0,60,0.2532188841201717,-0.24034334763948495,False,False,False,False
LONG,2,0-20,3.5,233,15.0,10.0,1.5,60,0.4120171673819742,0.030042918454935452,False,False,False,True
LONG,2,0-20,3.5,233,20.0,10.0,2.0,60,0.3175965665236051,-0.047210300429184726,False,False,False,False
LONG,2,0-20,3.5,233,30.0,15.0,2.0,60,0.2446351931330472,-0.2660944206008583,False,False,False,False
LONG,2,0-20,3.5,233,5.0,5.0,1.0,120,0.3004291845493562,-0.3991416309012876,False,False,False,False
LONG,2,0-20,3.5,233,10.0,5.0,2.0,120,0.2532188841201717,-0.24034334763948495,False,False,False,False
LONG,2,0-20,3.5,233,15.0,10.0,1.5,120,0.4163090128755364,0.040772532188841026,False,False,False,True
LONG,2,0-20,3.5,233,20.0,10.0,2.0,120,0.3261802575107296,-0.02145922746781126,False,False,False,False
LONG,2,0-20,3.5,233,30.0,15.0,2.0,120,0.2832618025751073,-0.15021459227467815,False,False,False,False
LONG,2,0-20,4.0,100,5.0,5.0,1.0,10,0.25,-0.5,False,False,False,False
LONG,2,0-20,4.0,100,10.0,5.0,2.0,10,0.19,-0.43000000000000005,False,False,False,False
LONG,2,0-20,4.0,100,15.0,10.0,1.5,10,0.3,-0.25,False,False,False,False
LONG,2,0-20,4.0,100,20.0,10.0,2.0,10,0.24,-0.28,False,False,False,False
LONG,2,0-20,4.0,100,30.0,15.0,2.0,10,0.23,-0.31,False,False,False,False
LONG,2,0-20,4.0,100,5.0,5.0,1.0,20,0.26,-0.48,False,False,False,False
LONG,2,0-20,4.0,100,10.0,5.0,2.0,20,0.21,-0.37000000000000005,False,False,False,False
LONG,2,0-20,4.0,100,15.0,10.0,1.5,20,0.33,-0.17499999999999993,False,False,False,False
LONG,2,0-20,4.0,100,20.0,10.0,2.0,20,0.25,-0.25,False,False,False,False
LONG,2,0-20,4.0,100,30.0,15.0,2.0,20,0.24,-0.28,False,False,False,False
LONG,2,0-20,4.0,100,5.0,5.0,1.0,30,0.26,-0.48,False,False,False,False
LONG,2,0-20,4.0,100,10.0,5.0,2.0,30,0.22,-0.34,False,False,False,False
LONG,2,0-20,4.0,100,15.0,10.0,1.5,30,0.35,-0.1250000000000001,False,False,False,False
LONG,2,0-20,4.0,100,20.0,10.0,2.0,30,0.27,-0.18999999999999995,False,False,False,False
LONG,2,0-20,4.0,100,30.0,15.0,2.0,30,0.26,-0.21999999999999997,False,False,False,False
LONG,2,0-20,4.0,100,5.0,5.0,1.0,60,0.26,-0.48,False,False,False,False
LONG,2,0-20,4.0,100,10.0,5.0,2.0,60,0.23,-0.31,False,False,False,False
LONG,2,0-20,4.0,100,15.0,10.0,1.5,60,0.38,-0.04999999999999993,False,False,False,False
LONG,2,0-20,4.0,100,20.0,10.0,2.0,60,0.29,-0.13,False,False,False,False
LONG,2,0-20,4.0,100,30.0,15.0,2.0,60,0.26,-0.21999999999999997,False,False,False,False
LONG,2,0-20,4.0,100,5.0,5.0,1.0,120,0.26,-0.48,False,False,False,False
LONG,2,0-20,4.0,100,10.0,5.0,2.0,120,0.23,-0.31,False,False,False,False
LONG,2,0-20,4.0,100,15.0,10.0,1.5,120,0.38,-0.04999999999999993,False,False,False,False
LONG,2,0-20,4.0,100,20.0,10.0,2.0,120,0.3,-0.09999999999999998,False,False,False,False
LONG,2,0-20,4.0,100,30.0,15.0,2.0,120,0.3,-0.09999999999999998,False,False,False,False
LONG,2,20-40,1.5,5263,5.0,5.0,1.0,10,0.3860915827474824,-0.22781683450503515,False,False,False,False
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,10,0.2650579517385522,-0.20482614478434347,False,False,False,False
LONG,2,20-40,1.5,5263,15.0,10.0,1.5,10,0.2791183735512065,-0.30220406612198375,False,False,False,False
LONG,2,20-40,1.5,5263,20.0,10.0,2.0,10,0.1972259167775033,-0.40832224966749003,False,False,False,False
LONG,2,20-40,1.5,5263,30.0,15.0,2.0,10,0.147634429032871,-0.557096712901387,False,False,False,False
LONG,2,20-40,1.5,5263,5.0,5.0,1.0,20,0.3950218506555196,-0.20995629868896076,False,False,False,False
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,20,0.2878586357590728,-0.13642409272278166,False,False,False,False
LONG,2,20-40,1.5,5263,15.0,10.0,1.5,20,0.331749952498575,-0.17062511875356257,False,False,False,False
LONG,2,20-40,1.5,5263,20.0,10.0,2.0,20,0.2547976439293178,-0.23560706821204658,False,False,False,False
LONG,2,20-40,1.5,5263,30.0,15.0,2.0,20,0.1949458483754512,-0.41516245487364645,False,False,False,False
LONG,2,20-40,1.5,5263,5.0,5.0,1.0,30,0.3986319589587687,-0.20273608208246263,False,False,False,False
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,30,0.296028880866426,-0.11191335740072206,False,False,False,False
LONG,2,20-40,1.5,5263,15.0,10.0,1.5,30,0.3564506935208056,-0.10887326619798599,False,False,False,False
LONG,2,20-40,1.5,5263,20.0,10.0,2.0,30,0.2851985559566787,-0.14440433212996384,False,False,False,False
LONG,2,20-40,1.5,5263,30.0,15.0,2.0,30,0.2261067832034961,-0.32167965038951174,False,False,False,False
LONG,2,20-40,1.5,5263,5.0,5.0,1.0,60,0.4007220216606498,-0.19855595667870046,False,False,False,False
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,60,0.3015390461713851,-0.09538286148584463,False,False,False,False
LONG,2,20-40,1.5,5263,15.0,10.0,1.5,60,0.3855215656469694,-0.03619608588257661,False,False,False,False
LONG,2,20-40,1.5,5263,20.0,10.0,2.0,60,0.3211096332889986,-0.03667110013300412,False,False,False,False
LONG,2,20-40,1.5,5263,30.0,15.0,2.0,60,0.2861485844575337,-0.1415542466273988,False,False,False,False
LONG,2,20-40,1.5,5263,5.0,5.0,1.0,120,0.4007220216606498,-0.19855595667870046,False,False,False,False
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,120,0.3021090632718982,-0.09367281018430551,False,False,False,False
LONG,2,20-40,1.5,5263,15.0,10.0,1.5,120,0.3919817594527836,-0.02004560136804112,False,False,False,False
LONG,2,20-40,1.5,5263,20.0,10.0,2.0,120,0.33460003800114,0.003800114003420063,False,False,False,True
LONG,2,20-40,1.5,5263,30.0,15.0,2.0,120,0.3294698840965229,-0.011590347710431326,False,False,False,False
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,10,0.3815737445630684,-0.2368525108738631,False,False,False,False
LONG,2,20-40,2.0,2529,10.0,5.0,2.0,10,0.262158956109134,-0.21352313167259807,False,False,False,False
LONG,2,20-40,2.0,2529,15.0,10.0,1.5,10,0.2827204428627916,-0.29319889284302103,False,False,False,False
LONG,2,20-40,2.0,2529,20.0,10.0,2.0,10,0.1894029260577303,-0.43179122182680907,False,False,False,False
LONG,2,20-40,2.0,2529,30.0,15.0,2.0,10,0.1455120601028074,-0.5634638196915778,False,False,False,False
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,20,0.387504942665085,-0.22499011466983004,False,False,False,False
LONG,2,20-40,2.0,2529,10.0,5.0,2.0,20,0.2807433768287861,-0.1577698695136417,False,False,False,False
LONG,2,20-40,2.0,2529,15.0,10.0,1.5,20,0.3313562672993278,-0.17160933175168047,False,False,False,False
LONG,2,20-40,2.0,2529,20.0,10.0,2.0,20,0.2467378410438908,-0.2597864768683277,False,False,False,False
LONG,2,20-40,2.0,2529,30.0,15.0,2.0,20,0.1925662317121391,-0.42230130486358275,False,False,False,False
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,30,0.3910636615262949,-0.2178726769474102,False,False,False,False
LONG,2,20-40,2.0,2529,10.0,5.0,2.0,30,0.2886516409648082,-0.13404507710557534,False,False,False,False
LONG,2,20-40,2.0,2529,15.0,10.0,1.5,30,0.3574535389482008,-0.106366152629498,False,False,False,False
LONG,2,20-40,2.0,2529,20.0,10.0,2.0,30,0.276789244760775,-0.1696322657176751,False,False,False,False
LONG,2,20-40,2.0,2529,30.0,15.0,2.0,30,0.2277580071174377,-0.3167259786476869,False,False,False,False
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,60,0.3926453143534994,-0.21470937129300122,False,False,False,False
LONG,2,20-40,2.0,2529,10.0,5.0,2.0,60,0.2945828390668248,-0.11625148279952557,False,False,False,False
LONG,2,20-40,2.0,2529,15.0,10.0,1.5,60,0.3843416370106761,-0.039145907473309816,False,False,False,False
LONG,2,20-40,2.0,2529,20.0,10.0,2.0,60,0.3111901937524713,-0.06642941874258612,False,False,False,False
LONG,2,20-40,2.0,2529,30.0,15.0,2.0,60,0.284302095689996,-0.14709371293001205,False,False,False,False
LONG,2,20-40,2.0,2529,5.0,5.0,1.0,120,0.3926453143534994,-0.21470937129300122,False,False,False,False
LONG,2,20-40,2.0,2529,10.0,5.0,2.0,120,0.2949782522736259,-0.11506524317912226,False,False,False,False
LONG,2,20-40,2.0,2529,15.0,10.0,1.5,120,0.3882957690786872,-0.02926057730328202,False,False,False,False
LONG,2,20-40,2.0,2529,20.0,10.0,2.0,120,0.3242388295769078,-0.027283511269276528,False,False,False,False
LONG,2,20-40,2.0,2529,30.0,15.0,2.0,120,0.3226571767497034,-0.0320284697508898,False,False,False,False
LONG,2,20-40,2.5,1030,5.0,5.0,1.0,10,0.3640776699029126,-0.2718446601941747,False,False,False,False
LONG,2,20-40,2.5,1030,10.0,5.0,2.0,10,0.2563106796116505,-0.23106796116504846,False,False,False,False
LONG,2,20-40,2.5,1030,15.0,10.0,1.5,10,0.2854368932038835,-0.28640776699029125,False,False,False,False
LONG,2,20-40,2.5,1030,20.0,10.0,2.0,10,0.1941747572815534,-0.4174757281553398,False,False,False,False
LONG,2,20-40,2.5,1030,30.0,15.0,2.0,10,0.1563106796116505,-0.5310679611650486,False,False,False,False
LONG,2,20-40,2.5,1030,5.0,5.0,1.0,20,0.3689320388349514,-0.2621359223300972,False,False,False,False
LONG,2,20-40,2.5,1030,10.0,5.0,2.0,20,0.2718446601941747,-0.18446601941747598,False,False,False,False
LONG,2,20-40,2.5,1030,15.0,10.0,1.5,20,0.329126213592233,-0.1771844660194175,False,False,False,False
LONG,2,20-40,2.5,1030,20.0,10.0,2.0,20,0.2495145631067961,-0.2514563106796117,False,False,False,False
LONG,2,20-40,2.5,1030,30.0,15.0,2.0,20,0.2048543689320388,-0.38543689320388363,False,False,False,False
LONG,2,20-40,2.5,1030,5.0,5.0,1.0,30,0.3728155339805825,-0.254368932038835,False,False,False,False
LONG,2,20-40,2.5,1030,10.0,5.0,2.0,30,0.2786407766990291,-0.16407766990291273,False,False,False,False
LONG,2,20-40,2.5,1030,15.0,10.0,1.5,30,0.3601941747572815,-0.0995145631067963,False,False,False,False
LONG,2,20-40,2.5,1030,20.0,10.0,2.0,30,0.287378640776699,-0.13786407766990305,False,False,False,False
LONG,2,20-40,2.5,1030,30.0,15.0,2.0,30,0.2388349514563106,-0.2834951456310682,False,False,False,False
LONG,2,20-40,2.5,1030,5.0,5.0,1.0,60,0.3757281553398058,-0.24854368932038845,False,False,False,False
LONG,2,20-40,2.5,1030,10.0,5.0,2.0,60,0.283495145631068,-0.14951456310679612,False,False,False,False
LONG,2,20-40,2.5,1030,15.0,10.0,1.5,60,0.3864077669902913,-0.03398058252427183,False,False,False,False
LONG,2,20-40,2.5,1030,20.0,10.0,2.0,60,0.316504854368932,-0.05048543689320406,False,False,False,False
LONG,2,20-40,2.5,1030,30.0,15.0,2.0,60,0.2912621359223301,-0.12621359223300976,False,False,False,False
LONG,2,20-40,2.5,1030,5.0,5.0,1.0,120,0.3757281553398058,-0.24854368932038845,False,False,False,False
LONG,2,20-40,2.5,1030,10.0,5.0,2.0,120,0.283495145631068,-0.14951456310679612,False,False,False,False
LONG,2,20-40,2.5,1030,15.0,10.0,1.5,120,0.3902912621359223,-0.024271844660194275,False,False,False,False
LONG,2,20-40,2.5,1030,20.0,10.0,2.0,120,0.3281553398058252,-0.01553398058252442,False,False,False,False
LONG,2,20-40,2.5,1030,30.0,15.0,2.0,120,0.3349514563106796,0.004854368932038722,False,False,False,True
LONG,2,20-40,3.0,348,5.0,5.0,1.0,10,0.3017241379310345,-0.39655172413793105,False,False,False,False
LONG,2,20-40,3.0,348,10.0,5.0,2.0,10,0.2270114942528735,-0.3189655172413795,False,False,False,False
LONG,2,20-40,3.0,348,15.0,10.0,1.5,10,0.278735632183908,-0.30316091954022995,False,False,False,False
LONG,2,20-40,3.0,348,20.0,10.0,2.0,10,0.2155172413793103,-0.3534482758620691,False,False,False,False
