trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R,longest_losing_streak,average_holding_bars,profitable_days,losing_days,daily_sharpe,window,tail_percent,rr,horizon,probability_threshold,model,auc
4,0.5,0.17500000000000004,0.7000000000000002,1.35,-1.0,2,6.25,2,2,0.49878464194719324,3,9.999999999999998,1.35,12,0.6,xgboost,0.6574074074074074
70,0.4714285714285714,0.09446428571428572,6.612500000000001,1.1911127167630058,-5.799999999999999,5,6.6,15,15,1.2705637088800785,3,9.999999999999998,1.35,15,0.0,baseline,0.570578231292517
13,0.38461538461538464,-0.09615384615384612,-1.2499999999999996,0.84375,-4.0,5,4.923076923076923,5,7,-0.5452294907280364,3,9.999999999999998,1.35,15,0.5,xgboost,0.570578231292517
13,0.38461538461538464,-0.09615384615384612,-1.2499999999999996,0.84375,-4.0,5,4.923076923076923,5,7,-0.5452294907280364,3,9.999999999999998,1.35,15,0.52,xgboost,0.570578231292517
10,0.3,-0.295,-2.9499999999999997,0.5785714285714286,-3.3,4,4.4,3,6,-1.5698095451032728,3,9.999999999999998,1.35,15,0.54,xgboost,0.570578231292517
6,0.3333333333333333,-0.21666666666666665,-1.2999999999999998,0.675,-2.0,3,3.6666666666666665,2,4,-0.7790456045365626,3,9.999999999999998,1.35,15,0.56,xgboost,0.570578231292517
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-2.0,3,4.0,2,3,-0.19261327538047615,3,9.999999999999998,1.35,15,0.58,xgboost,0.570578231292517
2,0.0,-1.0,-2.0,0.0,-1.0,2,2.0,0,2,-4.685567783582418,3,9.999999999999998,1.35,15,0.6,xgboost,0.570578231292517
106,0.5,0.054009433962264146,5.725,1.1250341250341254,-6.725,6,5.452830188679245,17,16,0.8972564332925204,3,12.5,1.2,10,0.0,baseline,0.576625386996904
20,0.3,-0.33999999999999997,-6.8,0.5142857142857143,-5.999999999999999,4,3.1,5,10,-3.151064303464619,3,12.5,1.2,10,0.5,xgboost,0.576625386996904
16,0.3125,-0.3125,-5.0,0.5454545454545454,-5.8,4,3.125,4,9,-2.445704964119337,3,12.5,1.2,10,0.52,xgboost,0.576625386996904
14,0.21428571428571427,-0.5285714285714286,-7.3999999999999995,0.3272727272727272,-6.6,4,3.0714285714285716,2,10,-3.8187209438306344,3,12.5,1.2,10,0.54,xgboost,0.576625386996904
11,0.18181818181818182,-0.6,-6.6,0.26666666666666666,-5.8,5,3.0,2,8,-3.208278234017284,3,12.5,1.2,10,0.56,xgboost,0.576625386996904
10,0.2,-0.5599999999999999,-5.6,0.3,-4.8,4,3.0,2,7,-2.812861582648334,3,12.5,1.2,10,0.58,xgboost,0.576625386996904
7,0.2857142857142857,-0.3714285714285714,-2.5999999999999996,0.48,-3.0,3,3.2857142857142856,2,5,-1.663269991873918,3,12.5,1.2,10,0.6,xgboost,0.576625386996904
104,0.49038461538461536,0.05252403846153842,5.462499999999996,1.1157002912364309,-8.712499999999999,7,5.855769230769231,18,15,0.8110357921503349,3,12.5,1.2,12,0.0,baseline,0.5842044134727061
20,0.4,-0.12000000000000002,-2.4000000000000004,0.7999999999999999,-5.2,4,3.25,7,8,-1.0768716420800264,3,12.5,1.2,12,0.5,xgboost,0.5842044134727061
18,0.3888888888888889,-0.1444444444444445,-2.6000000000000005,0.7636363636363637,-5.2,4,2.9444444444444446,6,8,-1.175191120115343,3,12.5,1.2,12,0.52,xgboost,0.5842044134727061
14,0.42857142857142855,-0.05714285714285716,-0.8000000000000003,0.9,-3.0,3,2.7142857142857144,5,7,-0.3559692215289901,3,12.5,1.2,12,0.54,xgboost,0.5842044134727061
10,0.4,-0.12000000000000002,-1.2000000000000002,0.7999999999999999,-2.0,2,3.1,4,5,-0.6496671058326441,3,12.5,1.2,12,0.56,xgboost,0.5842044134727061
9,0.4444444444444444,-0.02222222222222224,-0.20000000000000018,0.96,-2.0,2,3.0,4,4,-0.12353533802797675,3,12.5,1.2,12,0.58,xgboost,0.5842044134727061
6,0.5,0.09999999999999998,0.5999999999999999,1.2,-1.0,1,3.5,3,3,0.3961719274114651,3,12.5,1.2,12,0.6,xgboost,0.5842044134727061
103,0.49514563106796117,0.05873786407766993,6.0500000000000025,1.1240389543823683,-10.362499999999997,7,6.184466019417476,19,14,0.9120857268768364,3,12.5,1.2,15,0.0,baseline,0.5817829457364341
22,0.4090909090909091,-0.1,-2.2,0.8307692307692307,-3.8000000000000007,3,3.590909090909091,8,8,-0.9853036221279164,3,12.5,1.2,15,0.5,xgboost,0.5817829457364341
19,0.3684210526315789,-0.18947368421052635,-3.6000000000000005,0.7000000000000001,-5.2,3,3.6842105263157894,7,8,-1.6869156309631148,3,12.5,1.2,15,0.52,xgboost,0.5817829457364341
14,0.42857142857142855,-0.05714285714285716,-0.8000000000000003,0.9,-2.2,2,3.5,6,6,-0.3828026151817882,3,12.5,1.2,15,0.54,xgboost,0.5817829457364341
9,0.2222222222222222,-0.5111111111111111,-4.6,0.34285714285714286,-4.8,3,2.6666666666666665,2,7,-2.6331039192519397,3,12.5,1.2,15,0.56,xgboost,0.5817829457364341
7,0.2857142857142857,-0.37142857142857144,-2.6,0.48,-2.8,2,3.0,2,5,-1.663269991873918,3,12.5,1.2,15,0.58,xgboost,0.5817829457364341
6,0.3333333333333333,-0.26666666666666666,-1.6,0.6,-2.0,2,3.3333333333333335,2,4,-1.0919811883042916,3,12.5,1.2,15,0.6,xgboost,0.5817829457364341
105,0.5047619047619047,0.08214285714285714,8.625,1.1925760535863803,-6.575,6,5.580952380952381,17,16,1.250831333526476,3,12.5,1.25,10,0.0,baseline,0.5989787902592302
20,0.4,-0.1,-2.0,0.8333333333333334,-5.75,4,3.65,5,7,-0.947376622063042,3,12.5,1.25,10,0.5,xgboost,0.5989787902592302
15,0.4,-0.1,-1.5,0.8333333333333334,-4.25,3,3.533333333333333,4,6,-0.7909467033326195,3,12.5,1.25,10,0.52,xgboost,0.5989787902592302
11,0.36363636363636365,-0.18181818181818182,-2.0,0.7142857142857143,-3.75,3,3.3636363636363638,4,5,-0.9285492675155917,3,12.5,1.25,10,0.54,xgboost,0.5989787902592302
9,0.4444444444444444,0.0,0.0,1.0,-2.0,2,3.3333333333333335,4,5,0.0,3,12.5,1.25,10,0.56,xgboost,0.5989787902592302
6,0.3333333333333333,-0.25,-1.5,0.625,-3.0,3,3.0,2,4,-1.2406882411426856,3,12.5,1.25,10,0.58,xgboost,0.5989787902592302
4,0.5,0.125,0.5,1.25,-1.0,1,3.25,2,2,0.48634668761566213,3,12.5,1.25,10,0.6,xgboost,0.5989787902592302
103,0.49514563106796117,0.07779126213592234,8.012500000000001,1.1733838247227484,-8.462499999999999,7,6.0,18,15,1.1157123697182774,3,12.5,1.25,12,0.0,baseline,0.6103174603174604
16,0.4375,-0.015625,-0.25,0.9722222222222222,-3.0,3,3.4375,7,6,-0.11668592198659937,3,12.5,1.25,12,0.5,xgboost,0.6103174603174604
12,0.5,0.125,1.5,1.25,-2.0,2,3.8333333333333335,6,4,0.7674371546377234,3,12.5,1.25,12,0.52,xgboost,0.6103174603174604
8,0.5,0.125,1.0,1.25,-1.0,2,3.125,4,3,0.5948910034384309,3,12.5,1.25,12,0.54,xgboost,0.6103174603174604
6,0.5,0.125,0.75,1.25,-1.0,1,2.8333333333333335,3,2,0.5884848973327357,3,12.5,1.25,12,0.56,xgboost,0.6103174603174604
4,0.5,0.125,0.5,1.25,-1.0,1,3.25,2,2,0.3945571738481802,3,12.5,1.25,12,0.58,xgboost,0.6103174603174604
4,0.5,0.125,0.5,1.25,-1.0,1,3.25,2,2,0.3945571738481802,3,12.5,1.25,12,0.6,xgboost,0.6103174603174604
102,0.49019607843137253,0.06813725490196078,6.949999999999999,1.1424910302409022,-10.112499999999999,7,6.352941176470588,19,14,1.0011110504325154,3,12.5,1.25,15,0.0,baseline,0.5630952380952381
17,0.47058823529411764,0.058823529411764705,1.0,1.1111111111111112,-4.0,4,4.411764705882353,8,8,0.40475286878863104,3,12.5,1.25,15,0.5,xgboost,0.5630952380952381
13,0.5384615384615384,0.21153846153846154,2.75,1.4583333333333333,-2.0,2,4.076923076923077,7,5,1.2968832996251718,3,12.5,1.25,15,0.52,xgboost,0.5630952380952381
9,0.4444444444444444,0.0,0.0,1.0,-2.0,2,3.6666666666666665,4,5,0.0,3,12.5,1.25,15,0.54,xgboost,0.5630952380952381
6,0.6666666666666666,0.5,3.0,2.5,-1.0,1,4.5,4,2,1.8784678786699451,3,12.5,1.25,15,0.56,xgboost,0.5630952380952381
4,0.5,0.125,0.5,1.25,-1.0,1,3.25,2,2,0.3945571738481802,3,12.5,1.25,15,0.58,xgboost,0.5630952380952381
4,0.5,0.125,0.5,1.25,-1.0,1,3.25,2,2,0.3945571738481802,3,12.5,1.25,15,0.6,xgboost,0.5630952380952381
102,0.47058823529411764,0.013112745098039202,1.3374999999999986,1.0290681879923933,-7.425000000000001,6,5.901960784313726,16,17,0.21457937552736786,3,12.5,1.3,10,0.0,baseline,0.5960926851431168
15,0.3333333333333333,-0.2333333333333333,-3.4999999999999996,0.65,-4.8,3,3.2,5,8,-1.590693269432478,3,12.5,1.3,10,0.5,xgboost,0.5960926851431168
14,0.2857142857142857,-0.34285714285714286,-4.8,0.52,-6.1,3,3.2857142857142856,4,9,-2.118446979883036,3,12.5,1.3,10,0.52,xgboost,0.5960926851431168
12,0.3333333333333333,-0.2333333333333333,-2.8,0.65,-4.4,3,3.4166666666666665,4,7,-1.3335685513528637,3,12.5,1.3,10,0.54,xgboost,0.5960926851431168
10,0.3,-0.30999999999999994,-3.0999999999999996,0.5571428571428572,-4.699999999999999,4,3.3,3,7,-1.4831888238917526,3,12.5,1.3,10,0.56,xgboost,0.5960926851431168
8,0.375,-0.13749999999999998,-1.0999999999999999,0.78,-3.0,3,3.375,3,5,-0.5740437585149859,3,12.5,1.3,10,0.58,xgboost,0.5960926851431168
6,0.3333333333333333,-0.2333333333333333,-1.4,0.65,-2.0,2,3.1666666666666665,2,4,-0.9219163402225207,3,12.5,1.3,10,0.6,xgboost,0.5960926851431168
100,0.46,0.015249999999999994,1.5249999999999995,1.031970649895178,-10.0,7,6.41,17,16,0.23082652028239034,3,12.5,1.3,12,0.0,baseline,0.6274509803921569
11,0.5454545454545454,0.25454545454545463,2.8000000000000007,1.56,-2.0,2,3.5454545454545454,6,4,1.3130655763415169,3,12.5,1.3,12,0.5,xgboost,0.6274509803921569
9,0.5555555555555556,0.27777777777777785,2.5000000000000004,1.625,-2.0,2,3.5555555555555554,5,3,1.4283893603277265,3,12.5,1.3,12,0.52,xgboost,0.6274509803921569
8,0.5,0.15000000000000002,1.2000000000000002,1.3,-2.0,2,3.75,4,4,0.6538814731922514,3,12.5,1.3,12,0.54,xgboost,0.6274509803921569
7,0.5714285714285714,0.31428571428571433,2.2,1.7333333333333334,-1.0,1,3.857142857142857,4,3,1.2616351187721835,3,12.5,1.3,12,0.56,xgboost,0.6274509803921569
4,0.5,0.15000000000000002,0.6000000000000001,1.3,-1.0,1,3.25,2,2,0.46216548487067977,3,12.5,1.3,12,0.58,xgboost,0.6274509803921569
4,0.5,0.15000000000000002,0.6000000000000001,1.3,-1.0,1,3.25,2,2,0.46216548487067977,3,12.5,1.3,12,0.6,xgboost,0.6274509803921569
98,0.45918367346938777,0.011479591836734684,1.1249999999999991,1.0226017076845804,-11.1625,7,6.86734693877551,17,16,0.17282989584699876,3,12.5,1.3,15,0.0,baseline,0.5672043010752689
13,0.38461538461538464,-0.11538461538461536,-1.4999999999999998,0.8125,-3.0,3,3.6153846153846154,5,7,-0.7160343419639924,3,12.5,1.3,15,0.5,xgboost,0.5672043010752689
12,0.4166666666666667,-0.04166666666666663,-0.49999999999999956,0.9285714285714286,-3.0,3,3.6666666666666665,5,6,-0.2491286300087028,3,12.5,1.3,15,0.52,xgboost,0.5672043010752689
8,0.5,0.15000000000000005,1.2000000000000004,1.3,-2.0,2,4.125,4,4,0.6538814731922514,3,12.5,1.3,15,0.54,xgboost,0.5672043010752689
6,0.5,0.15000000000000002,0.9000000000000001,1.3,-1.0,1,3.6666666666666665,3,3,0.5661563479258976,3,12.5,1.3,15,0.56,xgboost,0.5672043010752689
4,0.5,0.15000000000000002,0.6000000000000001,1.3,-1.0,1,3.25,2,2,0.46216548487067977,3,12.5,1.3,15,0.58,xgboost,0.5672043010752689
4,0.5,0.15000000000000002,0.6000000000000001,1.3,-1.0,1,3.25,2,2,0.46216548487067977,3,12.5,1.3,15,0.6,xgboost,0.5672043010752689
101,0.46534653465346537,0.014727722772277239,1.4875000000000012,1.032328171692475,-7.2749999999999995,6,5.96039603960396,16,17,0.235002435301311,3,12.5,1.35,10,0.0,baseline,0.6254789272030652
13,0.23076923076923078,-0.4576923076923076,-5.949999999999999,0.4050000000000001,-5.299999999999999,3,3.5384615384615383,3,10,-2.724655697037545,3,12.5,1.35,10,0.5,xgboost,0.6254789272030652
11,0.18181818181818182,-0.5727272727272728,-6.3,0.30000000000000004,-6.65,5,3.1818181818181817,2,9,-3.2296171538396967,3,12.5,1.35,10,0.52,xgboost,0.6254789272030652
9,0.2222222222222222,-0.47777777777777775,-4.3,0.38571428571428573,-4.65,4,3.2222222222222223,2,7,-2.380328595957585,3,12.5,1.35,10,0.54,xgboost,0.6254789272030652
8,0.25,-0.4125,-3.3,0.45,-4.0,4,3.25,2,6,-1.9115256190194334,3,12.5,1.35,10,0.56,xgboost,0.6254789272030652
7,0.2857142857142857,-0.32857142857142857,-2.3,0.54,-3.0,3,3.0,2,5,-1.402512101291137,3,12.5,1.35,10,0.58,xgboost,0.6254789272030652
6,0.3333333333333333,-0.21666666666666665,-1.2999999999999998,0.675,-2.0,2,3.1666666666666665,2,4,-0.8408565811825809,3,12.5,1.35,10,0.6,xgboost,0.6254789272030652
99,0.45454545454545453,0.01893939393939396,1.8750000000000022,1.039308176100629,-9.799999999999999,7,6.494949494949495,17,16,0.27831253903886827,3,12.5,1.35,12,0.0,baseline,0.6212121212121212
10,0.4,-0.05999999999999996,-0.5999999999999996,0.9,-2.0,2,3.8,4,5,-0.32934339601068274,3,12.5,1.35,12,0.5,xgboost,0.6212121212121212
7,0.2857142857142857,-0.32857142857142857,-2.3,0.54,-2.65,2,3.5714285714285716,2,5,-1.4025121012911368,3,12.5,1.35,12,0.52,xgboost,0.6212121212121212
6,0.3333333333333333,-0.21666666666666665,-1.2999999999999998,0.675,-2.0,2,3.1666666666666665,2,4,-0.8408565811825809,3,12.5,1.35,12,0.54,xgboost,0.6212121212121212
6,0.3333333333333333,-0.21666666666666665,-1.2999999999999998,0.675,-2.0,2,3.1666666666666665,2,4,-0.8408565811825809,3,12.5,1.35,12,0.56,xgboost,0.6212121212121212
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-1.0,1,3.2,2,3,-0.20785596933717998,3,12.5,1.35,12,0.58,xgboost,0.6212121212121212
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-1.0,1,3.2,2,3,-0.20785596933717998,3,12.5,1.35,12,0.6,xgboost,0.6212121212121212
97,0.4536082474226804,0.01623711340206184,1.5749999999999984,1.0316423907584131,-10.962499999999999,7,6.958762886597938,17,16,0.23708458123868,3,12.5,1.35,15,0.0,baseline,0.6235023041474654
12,0.4166666666666667,-0.020833333333333297,-0.24999999999999956,0.9642857142857143,-3.0,3,4.166666666666667,5,6,-0.12191275469870119,3,12.5,1.35,15,0.5,xgboost,0.6235023041474654
10,0.3,-0.295,-2.9499999999999997,0.5785714285714286,-3.3,3,3.2,3,7,-1.498771187752022,3,12.5,1.35,15,0.52,xgboost,0.6235023041474654
8,0.375,-0.11874999999999997,-0.9499999999999997,0.8100000000000002,-3.0,3,3.125,3,5,-0.524678553655551,3,12.5,1.35,15,0.54,xgboost,0.6235023041474654
6,0.3333333333333333,-0.21666666666666665,-1.2999999999999998,0.675,-2.0,2,2.8333333333333335,2,4,-0.8408565811825809,3,12.5,1.35,15,0.56,xgboost,0.6235023041474654
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-1.0,1,3.2,2,3,-0.20785596933717998,3,12.5,1.35,15,0.58,xgboost,0.6235023041474654
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-1.0,1,3.2,2,3,-0.20785596933717998,3,12.5,1.35,15,0.6,xgboost,0.6235023041474654
137,0.45255474452554745,-0.02408759124087592,-3.3000000000000007,0.9501039501039502,-11.7375,7,5.598540145985401,15,24,-0.46373345914156544,3,15.000000000000002,1.2,10,0.0,baseline,0.6139512661251791
32,0.3125,-0.3125,-10.0,0.5454545454545454,-10.400000000000002,4,3.75,8,18,-2.6746566323787877,3,15.000000000000002,1.2,10,0.5,xgboost,0.6139512661251791
29,0.3103448275862069,-0.31724137931034485,-9.200000000000001,0.5399999999999999,-9.8,4,3.6206896551724137,8,17,-2.686881731419395,3,15.000000000000002,1.2,10,0.52,xgboost,0.6139512661251791
23,0.30434782608695654,-0.33043478260869563,-7.6,0.525,-9.2,4,3.4347826086956523,7,14,-2.700279461246109,3,15.000000000000002,1.2,10,0.54,xgboost,0.6139512661251791
20,0.3,-0.34,-6.800000000000001,0.5142857142857143,-8.2,4,3.6,6,12,-2.593304253857433,3,15.000000000000002,1.2,10,0.56,xgboost,0.6139512661251791
17,0.29411764705882354,-0.35294117647058826,-6.0,0.5,-7.4,4,3.823529411764706,5,10,-2.4861144269886077,3,15.000000000000002,1.2,10,0.58,xgboost,0.6139512661251791
13,0.3076923076923077,-0.3230769230769231,-4.2,0.5333333333333333,-5.6,5,4.230769230769231,4,8,-1.8329272615339225,3,15.000000000000002,1.2,10,0.6,xgboost,0.6139512661251791
134,0.4626865671641791,-0.004944029850746259,-0.6624999999999988,0.9898739014138327,-11.9125,7,5.977611940298507,16,23,-0.09260511813248037,3,15.000000000000002,1.2,12,0.0,baseline,0.5804394046775336
40,0.4,-0.12000000000000002,-4.800000000000001,0.7999999999999999,-9.2,5,4.25,11,17,-1.0650655459634333,3,15.000000000000002,1.2,12,0.5,xgboost,0.5804394046775336
34,0.38235294117647056,-0.15882352941176472,-5.4,0.7428571428571427,-7.0,4,4.264705882352941,9,16,-1.316802177527656,3,15.000000000000002,1.2,12,0.52,xgboost,0.5804394046775336
31,0.3548387096774194,-0.21935483870967742,-6.8,0.6599999999999999,-8.2,4,4.193548387096774,8,16,-1.849687456245479,3,15.000000000000002,1.2,12,0.54,xgboost,0.5804394046775336
26,0.34615384615384615,-0.2384615384615385,-6.200000000000001,0.6352941176470588,-5.199999999999998,3,3.9615384615384617,7,13,-1.8364207395117058,3,15.000000000000002,1.2,12,0.56,xgboost,0.5804394046775336
20,0.3,-0.33999999999999997,-6.8,0.5142857142857143,-6.199999999999999,4,4.05,5,11,-2.5863798619164555,3,15.000000000000002,1.2,12,0.58,xgboost,0.5804394046775336
15,0.26666666666666666,-0.4133333333333333,-6.199999999999999,0.43636363636363634,-6.6,5,4.2,4,10,-2.3960770691325264,3,15.000000000000002,1.2,12,0.6,xgboost,0.5804394046775336
133,0.47368421052631576,0.008928571428571421,1.1874999999999991,1.0181332315327356,-12.7625,9,6.383458646616542,19,20,0.15775566412525174,3,15.000000000000002,1.2,15,0.0,baseline,0.561965811965812
39,0.38461538461538464,-0.15384615384615385,-6.0,0.7499999999999999,-9.2,4,4.641025641025641,10,17,-1.5399687973016225,3,15.000000000000002,1.2,15,0.5,xgboost,0.561965811965812
36,0.3611111111111111,-0.20555555555555557,-7.4,0.6782608695652173,-9.2,4,4.333333333333333,10,17,-2.1138031380841165,3,15.000000000000002,1.2,15,0.52,xgboost,0.561965811965812
27,0.37037037037037035,-0.18518518518518517,-5.0,0.7058823529411764,-6.4,3,4.888888888888889,8,15,-1.5408487675084825,3,15.000000000000002,1.2,15,0.54,xgboost,0.561965811965812
18,0.3333333333333333,-0.26666666666666666,-4.8,0.6,-6.8,4,5.444444444444445,5,10,-1.6324918441549348,3,15.000000000000002,1.2,15,0.56,xgboost,0.561965811965812
14,0.21428571428571427,-0.5285714285714286,-7.3999999999999995,0.3272727272727272,-6.6,4,5.428571428571429,3,10,-3.241858409512254,3,15.000000000000002,1.2,15,0.58,xgboost,0.561965811965812
7,0.42857142857142855,-0.05714285714285716,-0.40000000000000013,0.8999999999999999,-1.0,2,5.142857142857143,3,4,-0.2476868228467033,3,15.000000000000002,1.2,15,0.6,xgboost,0.561965811965812
136,0.45588235294117646,-0.003952205882352925,-0.5374999999999979,0.9917466410748561,-10.737499999999999,7,5.720588235294118,15,24,-0.0697014391579643,3,15.000000000000002,1.25,10,0.0,baseline,0.61001221001221
30,0.3,-0.325,-9.75,0.5357142857142857,-11.0,4,3.7666666666666666,8,17,-2.7664195311484665,3,15.000000000000002,1.25,10,0.5,xgboost,0.61001221001221
26,0.3076923076923077,-0.3076923076923077,-8.0,0.5555555555555556,-9.0,4,3.9615384615384617,7,15,-2.2441853764436175,3,15.000000000000002,1.25,10,0.52,xgboost,0.61001221001221
19,0.21052631578947367,-0.5263157894736842,-10.0,0.3333333333333333,-9.25,4,4.0,4,13,-3.3675316377721862,3,15.000000000000002,1.25,10,0.54,xgboost,0.61001221001221
13,0.23076923076923078,-0.4807692307692308,-6.25,0.375,-5.75,4,4.615384615384615,3,9,-2.774290316388038,3,15.000000000000002,1.25,10,0.56,xgboost,0.61001221001221
8,0.25,-0.4375,-3.5,0.4166666666666667,-3.75,3,4.75,2,5,-1.9924515084936525,3,15.000000000000002,1.25,10,0.58,xgboost,0.61001221001221
6,0.3333333333333333,-0.25,-1.5,0.625,-2.0,2,4.0,2,4,-1.0609805645289443,3,15.000000000000002,1.25,10,0.6,xgboost,0.61001221001221
133,0.46616541353383456,0.01362781954887218,1.8125,1.0281334885525806,-10.862499999999999,7,6.135338345864661,16,23,0.23489768023505223,3,15.000000000000002,1.25,12,0.0,baseline,0.5983965014577259
32,0.34375,-0.2265625,-7.25,0.6547619047619048,-6.75,4,4.09375,8,18,-1.9796060246349865,3,15.000000000000002,1.25,12,0.5,xgboost,0.5983965014577259
29,0.3448275862068966,-0.22413793103448276,-6.5,0.6578947368421053,-7.0,4,3.9310344827586206,7,17,-1.923182294268097,3,15.000000000000002,1.25,12,0.52,xgboost,0.5983965014577259
26,0.34615384615384615,-0.22115384615384615,-5.75,0.6617647058823529,-5.75,4,3.923076923076923,7,15,-1.788007502061078,3,15.000000000000002,1.25,12,0.54,xgboost,0.5983965014577259
22,0.36363636363636365,-0.18181818181818182,-4.0,0.7142857142857143,-3.5,3,4.0,8,13,-1.3562232376485002,3,15.000000000000002,1.25,12,0.56,xgboost,0.5983965014577259
18,0.4444444444444444,0.0,0.0,1.0,-2.0,2,4.0,8,9,0.0,3,15.000000000000002,1.25,12,0.58,xgboost,0.5983965014577259
14,0.5,0.125,1.75,1.25,-2.0,2,3.9285714285714284,7,6,0.796440940566855,3,15.000000000000002,1.25,12,0.6,xgboost,0.5983965014577259
132,0.4621212121212121,0.015530303030303035,2.0500000000000007,1.0312559557842575,-11.712499999999999,9,6.575757575757576,19,20,0.25816221890181434,3,15.000000000000002,1.25,15,0.0,baseline,0.6075609756097561
32,0.4375,-0.015625,-0.5,0.9722222222222222,-3.0,3,5.09375,11,14,-0.14377726026987142,3,15.000000000000002,1.25,15,0.5,xgboost,0.6075609756097561
